,desocup,inact,ocup_viv,0_14,15_64,mas_65,hab,con_satisf,con_basica,con_insuf,serv_satisf,serv_basica,serv_insuf,nbi,hac-149,hac+150,terr_14,CO_FRACC,hospitales,educ_priv,educ_pub,hab_km2,d_subte,d_metrobus,d_ffcc,escolaridad,educ_sup,compu,nse_mex,nse_mex_cat,reach_area,COMERCIAL,INDUSTRIAL,SERVICIOS,OTROS,esp_verde,nse_alt,RESIDENCIAL,reach_prop,empleo,DECIL,hombres,extranjeros,AREA,area_km2
0200910,0.0578368999422,0.305388438399,0.835562549174,0.175010789814,0.646417781614,0.178571428571,9268.0,0.877275580665,0.113308223478,0.00941619585687,0.989642184557,0.00376647834275,0.00659133709981,0.0269703326341,0.861851962841,0.138148037159,744.539781591,009_10,0,0,7,13183.0153311,2187.42281533,1751.05728624,1343.47426315,0.929877821282,0.160196939753,0.642154221957,0.632662572449,3.19572723349,63.6715302848,0.0827160173924,0.00419780974486,0.118209242058,0.0585094539051,0.0963306811376,3.40526542943,0.7363674769,0.312481843548,0.639157729532,7.95996978852,0.459214501511,0.107250755287,703025.80762,0.70302580762
0200911,0.049255441008,0.29814453125,0.845,0.186203608043,0.646507192244,0.167289199714,12583.0,0.863133521996,0.120658605608,0.0162078723952,0.9853357345,0.00437355286854,0.0102907126318,0.0513002364066,0.845153664303,0.154846335697,1012.36021189,009_11,0,2,3,14742.2941595,1088.28393343,2112.56207704,1188.17887198,0.942898133541,0.175447714644,0.653022128484,0.652622728753,3.51180163713,39.4816109671,0.0478655101441,0.00432922703848,0.0674881846213,0.0565602384643,0.00336326653565,3.44885957244,0.823756839732,0.193764568341,0.6484375,7.737185091,0.466820313121,0.168719701184,853530.65567,0.85353065567
0200912,0.053264604811,0.319544861918,0.868939797549,0.183252662149,0.652081316554,0.164666021297,10330.0,0.816676885346,0.169221336603,0.0141017780503,0.988350705089,0.00613120784795,0.00551808706315,0.0350272753374,0.819408555843,0.180591444157,,009_12,0,3,6,6964.36454027,1906.76143113,2561.690711,2045.59265936,0.93639445767,0.125793905957,0.608088151777,0.58538991489,3.0,39.0977760547,0.0721057296066,0.00241971569605,0.215777761355,0.102120294998,0.160065424448,3.65905130687,0.607576498344,0.191880815264,0.653075737822,7.23233301065,0.480058083253,0.138818973863,1483265.26279,1.48326526279
0200913,0.0527881040892,0.316484280007,0.856365159129,0.200194498472,0.650319533204,0.149485968325,7198.0,0.821026894866,0.152078239609,0.0268948655257,0.975061124694,0.00880195599022,0.0161369193154,0.0600343053173,0.777444253859,0.222555746141,,009_13,0,1,3,6631.09017187,998.871758789,2387.01048373,2100.45899959,0.913166620907,0.111925406399,0.569940530622,0.547937762036,3.0,68.7099433487,0.0252788036925,0.00463690848495,0.0768140671314,0.391818857092,0.189842194216,3.86107252014,0.5014513636,0.337208948357,0.663887441376,6.56946373993,0.490969713809,0.207001944985,1085492.70383,1.08549270383
0200914,0.0700087693657,0.338524919614,0.934331093464,0.281444043321,0.655162454874,0.0633935018051,13850.0,0.435763321347,0.39980385747,0.164432821183,0.924812030075,0.025171624714,0.0500163452109,0.140588388441,0.535016922676,0.464983077324,,009_14,0,2,3,22741.995431,2015.07681392,2189.75612028,2160.35849305,0.904183965054,0.0425677020359,0.376334087633,0.370360395693,1.57400722022,22.10666547,0.0345021314138,0.00459287162475,0.133722788967,0.0872685653557,0.0668534700802,5.44512635379,0.705498426556,0.108493255146,0.639368971061,3.43314079422,0.48844765343,0.323682310469,609005.486875,0.609005486875
0200915,0.051291721667,0.316651261059,0.836490819003,0.202254292637,0.646371010218,0.151374697145,9493.0,0.812543554007,0.168292682927,0.0191637630662,0.978745644599,0.00975609756098,0.0114982578397,0.0436010037641,0.789209535759,0.210790464241,,009_15,0,2,3,7236.54696861,2899.34238192,2880.15012936,2305.04830366,0.925207066364,0.0868911110086,0.564694477642,0.526821974927,2.82344885705,27.9400514172,0.0448644467446,0.0243561537723,0.083213367153,0.0657932780048,0.00924075971805,4.20130622564,0.781772754325,0.13712186179,0.66433381751,6.48130201201,0.486885073212,0.174865690509,1311813.49906,1.31181349906
0200916,0.0639708319523,0.335507083427,0.853215513009,0.19953199532,0.634416344163,0.166051660517,11111.0,0.83084004603,0.15420023015,0.0149597238205,0.981300345224,0.00776754890679,0.0109321058688,0.0277557494052,0.812582606397,0.187417393603,,009_16,0,2,8,6506.96862994,4530.59270764,3182.96255449,2478.00674164,0.925920969542,0.0744392234364,0.552458203037,0.509594965002,2.80694806948,34.6227278795,0.0680994157181,0.00779377528709,0.199512164478,0.0788036586486,0.100486693612,3.38970389704,0.645790985868,0.169918545825,0.635034854958,6.51255512555,0.472504725047,0.107551075511,1707553.95206,1.70755395206
0201001,0.042012309339,0.321232123212,0.810122038765,0.164009809933,0.640251379522,0.195738810546,6524.0,0.874612317235,0.12051395658,0.0048737261852,0.989809481613,0.00664599025255,0.00354452813469,0.0111754966887,0.885761589404,0.114238410596,743.777452416,010_1,0,1,1,10989.3587801,5153.07723906,1773.83282129,1969.53591629,0.961242258124,0.204451636995,0.665556256733,0.684690278274,3.89347026364,33.7466729173,0.0743117436743,0.00422319531978,0.0582827195822,0.0911999985468,0.0302008358549,3.12829552422,0.771982342877,0.165619116105,0.656398973231,8.4072654813,0.471030042918,0.0809319435929,593665.211095,0.593665211095
0201002,0.0493218249075,0.31402964495,0.830608695652,0.15852066715,0.659028281363,0.182451051487,6895.0,0.864740368509,0.131909547739,0.00335008375209,0.990368509213,0.00670016750419,0.00293132328308,0.00678913738019,0.912539936102,0.0874600638978,,010_2,0,3,3,9492.82745331,5449.16475697,1587.61563226,1939.86507971,0.976542476434,0.223829100259,0.700348583653,0.723337159115,4.0,42.3602807304,0.0371815999654,0.00354324029778,0.0961929510068,0.0590523176279,0.0711853047388,3.08701957941,0.804029891102,0.207892264512,0.664426059979,8.37360406091,0.473966642495,0.0603335750544,726337.86234,0.72633786234
0201003,0.0574456218628,0.31746941896,0.80433983082,0.166613571201,0.63905702453,0.194329404269,6278.0,0.91723822588,0.0740740740741,0.00868770004572,0.991312299954,0.00411522633745,0.00457247370828,0.0127753303965,0.916740088106,0.0832599118943,732.586068855,010_3,0,0,2,9900.60490552,5243.78012319,712.364783718,970.877818085,0.956815674061,0.233605523848,0.700012586378,0.728441698771,4.12790697674,46.5606399899,0.0615962866308,0.00382942701872,0.0660282101447,0.0379499759447,0.00926640003874,3.11420834661,0.830596100261,0.228506438525,0.646024464832,8.72554953807,0.465594138261,0.0734310289901,634102.669474,0.634102669474
