longitud;latitud;fecha;calle;numero;m2;dolares;u_s_m2;fot;distrito_c;fuente_;cotiz;pesos;m2__pesos_;barrio;comuna
-58.4364;-34.5542;2009-12-18;CASTAÑEDA;1800;1600;1.3e+006;812.5;0;U23;TOP INMOBILIARIO;3.82;4.966e+006;3103.8;BELGRANO;13
-58.4645;-34.561;2009-12-18;MONROE;2900;230;550000;2391.3;0;C2;TOP INMOBILIARIO;3.82;2.101e+006;9134.8;BELGRANO;13
-58.4428;-34.5724;2009-12-18;ZAPATA;500;382;700000;1832.5;3.46;R2a II;TOP INMOBILIARIO;3.82;2.674e+006;7000;COLEGIALES;13
-58.4613;-34.5549;2009-12-18;VUELTA DE OBLIGADO;2800;2180;950000;435.8;5;C2;TOP INMOBILIARIO;3.82;3.629e+006;1664.7;BELGRANO;13
-58.4701;-34.5594;2009-12-18;FREIRE, RAMON, CAP. GRAL.;2900;766;315000;411.2;1.6;R2b I;TOP INMOBILIARIO;3.82;1.2033e+006;1570.9;COGHLAN;12
-58.3622;-34.6387;2009-12-18;VALLE IBERLUCEA del, Dr.;1200;451.7;600000;1328.3;1.2;R2b III 2;TOP INMOBILIARIO;3.82;2.292e+006;5074.2;BOCA;4
-58.4144;-34.6337;2009-12-18;SALCEDO;3500;1055;340000;322.3;1.6;R2b I;TOP INMOBILIARIO;3.82;1.2988e+006;1231.1;BOEDO;5
-58.4338;-34.628;2009-12-18;MORENO, JOSE MARIA;800;186;395000;2123.7;6.5;C3 II;TOP INMOBILIARIO;3.82;1.5089e+006;8112.4;CABALLITO;6
-58.4272;-34.6251;2009-12-18;LA PLATA;800;199;360000;1809;4;C3 I;TOP INMOBILIARIO;3.82;1.3752e+006;6910.6;CABALLITO;6
-58.4543;-34.6164;2009-12-18;VALLESE, FELIPE;1400;352.2;360000;1022.1;3.5;R2b I 10;TOP INMOBILIARIO;3.82;1.3752e+006;3904.6;CABALLITO;6
-58.4424;-34.6182;2009-12-18;BACACAY;900;400;350000;875;2.77;R2a II;TOP INMOBILIARIO;3.82;1.337e+006;3342.5;CABALLITO;6
-58.3835;-34.6074;2009-12-18;MITRE, BARTOLOME;1200;1000;2.6e+006;2600;5;C2;TOP INMOBILIARIO;3.82;9.932e+006;9932;SAN NICOLAS;1
-58.4492;-34.5838;2009-12-18;CHARLONE;300;298;300000;1006.7;1.6;R2b I;TOP INMOBILIARIO;3.82;1.146e+006;3845.6;CHACARITA;15
-58.4738;-34.5614;2009-12-18;PEREZ, ROQUE;2900;124;80000;645.2;1.6;R1b II 7;TOP INMOBILIARIO;3.82;305600;2464.5;COGHLAN;12
-58.4508;-34.5706;2009-12-18;CRAMER;1200;175;170000;971.4;1.6;R2a II;TOP INMOBILIARIO;3.82;649400;3710.9;COLEGIALES;13
-58.4513;-34.5731;2009-12-18;CONESA;1000;534.8;480000;897.5;1.6;R2b I;TOP INMOBILIARIO;3.82;1.8336e+006;3428.6;COLEGIALES;13
-58.392;-34.608;2009-12-18;MITRE, BARTOLOME;1800;863;2.3e+006;2665.1;5;C2;TOP INMOBILIARIO;3.82;8.786e+006;10180.8;SAN NICOLAS;1
-58.4573;-34.6158;2009-12-18;NEUQUEN;1800;360;290000;805.6;2.5;R2a II;TOP INMOBILIARIO;3.82;1.1078e+006;3077.2;CABALLITO;6
-58.4853;-34.6472;2009-12-18;MOZART;972;259.4;109000;420.2;1.2;R2b II;TOP INMOBILIARIO;3.82;416380;1605.2;PARQUE AVELLANED;9
-58.4317;-34.5692;2009-12-18;SOLDADO DE LA INDEPENDEN.;500;425.6;1.1e+006;2584.6;3;R2a I;TOP INMOBILIARIO;3.82;4.202e+006;9873.1;PALERMO;14
-58.3816;-34.6165;2009-12-18;CHILE;1200;712.9;2.438e+006;3419.8;2.8;C1;TOP INMOBILIARIO;3.82;9.31316e+006;13063.8;MONTSERRAT;1
-58.4329;-34.6521;2009-12-18;MATANZA;2700;1000;180000;180;2;I2;TOP INMOBILIARIO;3.82;687600;687.6;FLORES;4
-58.3767;-34.6023;2009-12-18;LAVALLE;700;235;780000;3319.1;4;C1;TOP INMOBILIARIO;3.82;2.9796e+006;12679.1;SAN NICOLAS;1
-58.4316;-34.5816;2009-12-18;SOLER;5500;220;515000;2340.9;3;E3;TOP INMOBILIARIO;3.82;1.9673e+006;8942.3;PALERMO;14
-58.4425;-34.5845;2009-12-18;RAVIGNANI, EMILIO, Dr.;1400;486;650000;1337.4;2.5;U20;TOP INMOBILIARIO;3.82;2.483e+006;5109.1;PALERMO;14
-58.4315;-34.5766;2009-12-18;SANTA FE;5100;463.3;1e+006;2158.4;3;C3 I;TOP INMOBILIARIO;3.82;3.82e+006;8245.2;PALERMO;14
-58.4596;-34.598;2009-12-18;RODRIGUEZ, MANUEL A., GRAL;2500;320;250000;781.3;2;E2;TOP INMOBILIARIO;3.82;955000;2984.4;PATERNAL;15
-58.4845;-34.5541;2009-12-18;GARCIA DEL RIO;4000;216;270000;1250;0;C3 II;TOP INMOBILIARIO;3.82;1.0314e+006;4775;SAAVEDRA;12
-58.4061;-34.6218;2009-12-18;CALVO, CARLOS;2900;387;250000;646;3;R2a II;TOP INMOBILIARIO;3.82;955000;2467.7;SAN CRISTOBAL;3
-58.3815;-34.6246;2009-12-18;CONSTITUCION;1200;1141;700000;613.5;3.46;C2;TOP INMOBILIARIO;3.82;2.674e+006;2343.6;CONSTITUCION;1
-58.4404;-34.5889;2009-12-18;HUMBOLDT;1200;452;145000;320.8;1.6;R2b I;TOP INMOBILIARIO;3.82;553900;1225.4;CHACARITA;15
-58.4505;-34.5981;2009-12-18;DARWIN;100;415.7;270000;649.5;2.5;E3;TOP INMOBILIARIO;3.82;1.0314e+006;2481.1;VILLA CRESPO;15
-58.4408;-34.594;2009-12-18;RAMIREZ DE VELAZCO, JUAN;1000;277;250000;902.5;1.6;R2a I;TOP INMOBILIARIO;3.82;955000;3447.7;VILLA CRESPO;15
-58.4488;-34.5978;2009-12-18;JUSTO, JUAN B.;3000;1270;420000;330.7;4;C3 I;TOP INMOBILIARIO;3.82;1.6044e+006;1263.3;VILLA CRESPO;15
-58.5148;-34.5927;2009-12-18;LOPEZ, CARLOS ANTONIO;3800;194.9;150000;769.6;1.2;R2b II;TOP INMOBILIARIO;3.82;573000;2940;VILLA DEVOTO;11
-58.5095;-34.6105;2009-12-18;GONZALEZ CATAN;4500;147;112000;761.9;1.2;R2b II;TOP INMOBILIARIO;3.82;427840;2910.5;VILLA DEVOTO;11
-58.4881;-34.5673;2009-12-18;LEGUIZAMON, HONORIO, DR.;3800;123;190000;1544.7;3.46;R2a II;TOP INMOBILIARIO;3.82;725800;5900.8;VILLA URQUIZA;12
-58.4991;-34.5687;2009-12-18;BURELA;3400;223;138000;618.8;1.6;R2b I;TOP INMOBILIARIO;3.82;527160;2363.9;VILLA URQUIZA;12
-58.4709;-34.5794;2009-12-18;DONADO;1400;1864;1.5e+006;804.7;1.6;R2b I;TOP INMOBILIARIO;3.82;5.73e+006;3074;VILLA ORTUZAR;15
-58.4956;-34.5958;2009-12-18;ARGERICH;3500;230;233000;1013;1.6;R2b II;TOP INMOBILIARIO;3.82;890060;3869.8;AGRONOMIA;15
-58.4998;-34.6076;2009-12-18;NOGOYA;3800;88;150000;1704.5;0;C3 II;TOP INMOBILIARIO;3.82;573000;6511.4;VILLA DEL PARQUE;11
-58.411;-34.6163;2009-12-23;24 DE NOVIEMBRE;480;388;230000;592.8;3;E3;SOLODUE¥OS;3.82;878600;2264.4;BALVANERA;3
-58.4475;-34.6264;2009-12-23;PUAN;300;175;375000;2142.9;3.46;R2a II;SOLODUE¥OS;3.82;1.4325e+006;8185.7;CABALLITO;6
-58.3693;-34.6005;2009-12-23;TUCUMAN;100;380;1.8e+006;4736.8;10;C1;SOLODUE¥OS;3.82;6.876e+006;18094.7;SAN NICOLAS;1
-58.3855;-34.6178;2009-12-23;INDEPENDENCIA;1375;700;800000;1142.9;4;C3 I;SOLODUE¥OS;3.82;3.056e+006;4365.7;MONTSERRAT;1
-58.4403;-34.586;2009-12-23;VEGA, NICETO, Cnel.;5700;590;960000;1627.1;3.5;U20;SOLODUE¥OS;3.82;3.6672e+006;6215.6;PALERMO;14
-58.4865;-34.5678;2009-12-23;CONGRESO;4791;132;225000;1704.5;5.2;R2a II;SOLODUE¥OS;3.82;859500;6511.4;VILLA URQUIZA;12
-58.4145;-34.604;2009-09-16;CORRIENTES;3500;2890;1.35e+006;467.1;4;C3 I;;3.82;5.157e+006;1784.4;ALMAGRO;5
-58.4087;-34.6035;2009-09-16;GARDEL, CARLOS;3100;1131;435000;384.6;4;C3 I;;3.82;1.6617e+006;1469.2;BALVANERA;3
-58.4145;-34.604;2009-09-16;CORRIENTES;3500;3250;1.5e+006;461.5;5;C3 I;;3.82;5.73e+006;1763.1;ALMAGRO;5
-58.4131;-34.6041;2009-09-16;CORRIENTES;3400;2182;760000;348.3;4;C3 I;;3.82;2.9032e+006;1330.5;BALVANERA;3
-58.4868;-34.5869;2009-09-16;MORAN, PEDRO;2100;1200;330000;275;1.2;R2b II;BUSCAINMUEBLE_AGRONOMIA;3.82;1.2606e+006;1050.5;PARQUE CHAS;15
-58.4904;-34.5914;2009-09-16;NAVARRO;2500;450;200000;444.4;1;R2b II;;3.82;764000;1697.8;AGRONOMIA;15
-58.4206;-34.6007;2009-09-16;MEDRANO;800;1000;430000;430;3;R2a II;;3.82;1.6426e+006;1642.6;ALMAGRO;5
-58.4216;-34.6177;2009-09-16;YAPEYU;500;555;250000;450.5;1.6;R2b I;;3.82;955000;1720.7;ALMAGRO;5
-58.4116;-34.5963;2009-09-16;SOLER;3300;985;600000;609.1;3;E3;;3.82;2.292e+006;2326.9;RECOLETA;2
-58.417;-34.6157;2009-09-16;BOEDO;300;1285;480000;373.5;4;C3 I;;3.82;1.8336e+006;1426.9;ALMAGRO;5
-58.4259;-34.617;2009-09-16;MARMOL, JOSE;300;705;280000;397.2;2;R2a II;;3.82;1.0696e+006;1517.2;ALMAGRO;5
-58.4125;-34.6206;2009-09-16;SANCHEZ DE LORIA;900;600;190000;316.7;4;C3 I;;3.82;725800;1209.7;BALVANERA;3
-58.4175;-34.6086;2009-09-16;BRAVO, MARIO;200;760;335000;440.8;2.77;C3 I;;3.82;1.2797e+006;1683.8;ALMAGRO;5
-58.4153;-34.6184;2009-09-16;MAZA;600;360;230000;638.9;1.6;R2b I;;3.82;878600;2440.6;ALMAGRO;5
-58.4245;-34.6101;2009-09-16;MITRE, BARTOLOME;4100;1160;380000;327.6;3.46;R2a II;;3.82;1.4516e+006;1251.4;ALMAGRO;5
-58.4277;-34.6073;2009-09-16;POTOSI;4300;668;260000;389.2;3;E3;;3.82;993200;1486.8;ALMAGRO;5
-58.4206;-34.6131;2009-09-16;CASTRO, BARROS;100;606;290000;478.5;4;C3 I;;3.82;1.1078e+006;1828.1;ALMAGRO;5
-58.4275;-34.6105;2009-09-16;PRINGLES;200;3700;2.3e+006;621.6;3.64;R2a II;;3.82;8.786e+006;2374.6;ALMAGRO;5
-58.4034;-34.5975;2009-09-16;PUEYRREDON;1200;1350;1.5e+006;1111.1;4;C3 I;BUSCAINMUEBLE_BARRIO NORTE;3.82;5.73e+006;4244.4;RECOLETA;2
-58.411;-34.5841;2009-09-16;JUNCAL;3300;1170;950000;812;4;R2a I;;3.82;3.629e+006;3101.7;PALERMO;14
-58.4084;-34.5962;2009-09-16;PARAGUAY;2900;843;560000;664.3;3;R2a I;;3.82;2.1392e+006;2537.6;RECOLETA;2
-58.4037;-34.5985;2009-09-16;CORDOBA;2600;2251;1e+006;444.2;4;C3 I;;3.82;3.82e+006;1697;BALVANERA;3
-58.4102;-34.597;2009-09-16;AGUERO;1100;800;400000;500;3;R2a I;BUSCAINMUEBLE_BALVANERA;3.82;1.528e+006;1910;RECOLETA;2
-58.3978;-34.6154;2009-09-16;PASCO;500;1520;450000;296.1;3;R2a II;;3.82;1.719e+006;1130.9;BALVANERA;3
-58.411;-34.619;2009-09-16;24 DE NOVIEMBRE;700;1065;285000;267.6;3;E3;;3.82;1.0887e+006;1022.3;BALVANERA;3
-58.3958;-34.6206;2009-09-16;CALVO, CARLOS;2100;1175;390000;331.9;2;R2a II;;3.82;1.4898e+006;1267.9;SAN CRISTOBAL;3
-58.3961;-34.6172;2009-09-16;RINCON;700;4744;1.3e+006;274;3;R2a II;;3.82;4.966e+006;1046.8;BALVANERA;3
-58.3997;-34.6022;2009-09-16;TUCUMAN;2300;800;560000;700;4;C3 I;;3.82;2.1392e+006;2674;BALVANERA;3
-58.3757;-34.6406;2009-09-16;HORNOS, Gral.;1000;1750;490000;280;5;C2;BUSCAINMUEBLE_BARRACAS;3.82;1.8718e+006;1069.6;BARRACAS;4
-58.373;-34.6405;2009-09-16;ARAOZ DE LAMADRID, G., GRAL.;1500;600;470000;783.3;1;R2b I;;3.82;1.7954e+006;2992.3;BARRACAS;4
-58.3652;-34.6461;2009-09-16;CERRI, DANIEL, Gral.;1100;400;75000;187.5;2;E3 2;;3.82;286500;716.3;BOCA;4
-58.3705;-34.6478;2009-09-16;IRIARTE, GRAL.;1500;1725;350000;202.9;3;E3;;3.82;1.337e+006;775.1;BARRACAS;4
-58.3728;-34.6482;2009-09-16;MONTES DE OCA, MANUEL;1800;850;950000;1117.6;4;C3 I;;3.82;3.629e+006;4269.4;BARRACAS;4
-58.3705;-34.6317;2009-09-16;REGIMIENTO DE PATRICIOS;200;300;500000;1666.7;4;C3 I;;3.82;1.91e+006;6366.7;BARRACAS;4
-58.3751;-34.6444;2009-09-16;HORNOS, Gral.;1400;1200;300000;250;3;E3;;3.82;1.146e+006;955;BARRACAS;4
-58.3589;-34.6353;2009-09-16;SUAREZ;400;817;87000;106.5;2.5;C3 I 2;;3.82;332340;406.8;BOCA;4
-58.3812;-34.6336;2009-09-16;PARACAS;200;170;99500;585.3;3;E3;;3.82;380090;2235.8;BARRACAS;4
-58.3757;-34.6406;2009-09-16;HORNOS, Gral.;1000;2100;340000;161.9;5;C2;;3.82;1.2988e+006;618.5;BARRACAS;4
-58.3711;-34.6347;2009-09-16;VILLAFAÑE, WENCESLAO;1300;300;350000;1166.7;1;R2b I;;3.82;1.337e+006;4456.7;BARRACAS;4
-58.3735;-34.6447;2009-09-16;MONTES DE OCA, MANUEL;1500;344;490000;1424.4;5;C3 I;;3.82;1.8718e+006;5441.3;BARRACAS;4
-58.3844;-34.6479;2009-09-16;ALVARADO;2700;700;90000;128.6;3;E3;;3.82;343800;491.1;BARRACAS;4
-58.3705;-34.6308;2009-09-16;REGIMIENTO DE PATRICIOS;100;184;295000;1603.3;5;APH 1;;3.82;1.1269e+006;6124.5;BOCA;4
-58.4663;-34.5534;2009-09-16;CIUDAD DE LA PAZ;3200;1500;690000;460;4;C3 I;;3.82;2.6358e+006;1757.2;NUNEZ;13
-58.4533;-34.5684;2009-09-16;OLAGUER Y FELIU, VIRREY;2600;264;690000;2613.6;3;R2a I;;3.82;2.6358e+006;9984.1;COLEGIALES;13
-58.4544;-34.6078;2009-09-17;ESPINOSA;1400;580;320000;551.7;1.2;R2b III;;3.82;1.2224e+006;2107.6;CABALLITO;6
-58.4388;-34.5795;2009-12-18;AREVALO;1900;680;590000;867.6;3.5;U20;;3.82;2.2538e+006;3314.4;PALERMO;14
-58.4492;-34.5696;2009-12-18;CESPEDES;2500;113;350000;3097.9;4.16;R2a I;;3.82;1.337e+006;11831.9;COLEGIALES;13
-58.4658;-34.5595;2009-12-18;CRAMER;2700;456;320000;701.8;1.6;R2a II;;3.82;1.2224e+006;2680.7;BELGRANO;13
-58.4655;-34.5581;2009-12-18;UGARTE, MANUEL;2800;238.2;320000;1343.7;1.6;R2b I;;3.82;1.2224e+006;5131.8;BELGRANO;13
-58.4571;-34.5566;2009-12-18;MONROE;2100;1040;540000;519.2;3.46;R2a II;;3.82;2.0628e+006;1983.5;BELGRANO;13
-58.461;-34.5603;2009-12-18;BLANCO ENCALADA;2600;218;237000;1087.2;5;C2;;3.82;905340;4152.9;BELGRANO;13
-58.4438;-34.5491;2009-12-18;MONROE;1000;286.1;319000;1114.9;0.8;R2b II;;3.82;1.21858e+006;4259.3;BELGRANO;13
-58.4618;-34.5609;2009-12-18;MOLDES;2400;154;395000;2564.9;5;R2a I;;3.82;1.5089e+006;9798.1;BELGRANO;13
-58.4554;-34.5825;2009-12-18;PALPA;3800;1500;830000;553.3;2;E2;BUSCAINMUEBLE_CHACARITA;3.82;3.1706e+006;2113.7;CHACARITA;15
-58.4567;-34.5822;2009-12-18;FOREST;900;428;490000;1144.8;2;E2;;3.82;1.8718e+006;4373.4;CHACARITA;15
-58.4773;-34.5567;2009-12-18;AZURDUY JUANA;3600;577;215000;372.6;4;C3 II;BUSCAINMUEBLE_COGHLAN;3.82;821300;1423.4;COGHLAN;12
-58.4494;-34.5811;2009-12-18;MAURE;3500;297;500000;1683.5;3.5;U20;;3.82;1.91e+006;6431;CHACARITA;15
-58.4464;-34.5796;2009-12-18;CONDE;400;230.1;310000;1347.3;2.5;U20;;3.82;1.1842e+006;5146.5;COLEGIALES;13
-58.4558;-34.575;2009-12-18;CONDE;1200;431;280000;649.7;1;R2b I;;3.82;1.0696e+006;2481.7;COLEGIALES;13
-58.3933;-34.6093;2009-12-18;RIVADAVIA;1900;1058;1.4e+006;1323.3;4;APH 1;BUSCAINMUEBLE_CONGRESO;3.82;5.348e+006;5054.8;BALVANERA;3
-58.3878;-34.6065;2009-12-18;PERON, JUAN DOMINGO, TTE.;1500;7750;2.6e+006;335.5;5;APH 16;;3.82;9.932e+006;1281.5;SAN NICOLAS;1
-58.389;-34.6156;2009-12-18;MEXICO;1600;3000;900000;300;3.32;R2a I;;3.82;3.438e+006;1146;MONTSERRAT;1
-58.3976;-34.6096;2009-12-18;RIVADAVIA;2200;280;400000;1428.6;4;C3 I;;3.82;1.528e+006;5457.1;BALVANERA;3
-58.3947;-34.614;2009-12-18;SARANDI;400;850;180000;211.8;3.46;C3 I;;3.82;687600;808.9;BALVANERA;3
-58.3772;-34.6268;2009-12-18;BRASIL;900;670.3;700000;1044.3;6;R2a II;BUSCAINMUEBLE_CONSTITUCION;3.82;2.674e+006;3989.3;CONSTITUCION;1
-58.3815;-34.6238;2009-12-18;COCHABAMBA;1100;237.1;435000;1834.4;5;C2;;3.82;1.6617e+006;7008.4;CONSTITUCION;1
-58.4584;-34.6192;2009-12-18;MENDEZ DE ANDES;1800;253;130000;513.8;1.2;R2b I;BUSCAINMUEBLE_FLORES;3.82;496600;1962.8;FLORES;7
-58.4617;-34.6272;2009-12-18;CARACAS;100;142;260000;1830.7;5;C2;;3.82;993200;6994.4;FLORES;7
-58.4724;-34.6138;2009-12-18;BELAUSTEGUI, LUIS, Dr.;2500;375;200000;533.4;1.2;R2b II;;3.82;764000;2037.3;VILLA GRAL. MITR;11
-58.473;-34.6302;2009-12-18;HELGUERA;100;395;245000;620.3;1;R2b I;;3.82;935900;2369.4;FLORES;7
-58.4716;-34.6192;2009-12-18;GAONA;3300;2400;380000;158.3;5;C3 II;;3.82;1.4516e+006;604.8;FLORES;7
-58.4675;-34.6355;2009-12-18;SAN PEDRITO;400;372.4;270000;725.1;1.2;C3 II;;3.82;1.0314e+006;2769.6;FLORES;7
-58.4702;-34.6223;2009-12-18;VALLESE, FELIPE;2700;300;550000;1833.3;3;E3;;3.82;2.101e+006;7003.3;FLORES;7
-58.4678;-34.6193;2009-12-18;NEUQUEN;2500;800;230000;287.5;3;R2b II;;3.82;878600;1098.3;FLORES;7
-58.4622;-34.621;2009-12-18;GRANADEROS;600;290;190000;655.2;3;R2a II;;3.82;725800;2502.8;FLORES;7
-58.4679;-34.6277;2009-12-18;CONDARCO;300;587;250000;425.9;2.5;APH 15;;3.82;955000;1626.9;FLORES;7
-58.4702;-34.6363;2009-12-18;DIRECTORIO;3100;303.1;280000;923.8;3;C3 II;;3.82;1.0696e+006;3528.9;FLORES;7
-58.4556;-34.6342;2009-12-18;LAFERRERE, GREGORIO de;2200;534;240000;449.4;1.6;R2b I;;3.82;916800;1716.9;FLORES;7
-58.4684;-34.6195;2009-12-18;ARTIGAS, JOSE GERVASIO DE,;1000;1900;300000;157.9;3.46;R2b II;;3.82;1.146e+006;603.2;FLORES;7
-58.4751;-34.6336;2009-12-18;AZUL;100;630;600000;952.4;3.2;R2a II;;3.82;2.292e+006;3638.1;FLORESTA;10
-58.4658;-34.6325;2009-12-18;CULPINA;200;1110;400000;360.4;3;C2;;3.82;1.528e+006;1376.6;FLORES;7
-58.4746;-34.6178;2009-12-18;TERRADA;1300;277;170000;613.7;2;E3;;3.82;649400;2344.4;VILLA SANTA RITA;11
-58.4685;-34.6333;2009-12-18;ALBERDI, JUAN BAUTISTA;2900;389.5;550000;1412.1;0;C2;;3.82;2.101e+006;5394.1;FLORES;7
-58.4851;-34.6227;2009-12-18;GONZALEZ, JOAQUIN V.;1100;816;520000;637.3;3;E3;;3.82;1.9864e+006;2434.3;VILLA SANTA RITA;11
-58.4817;-34.6201;2009-12-18;CAMPANA;1200;366;200000;546.4;3;E3;;3.82;764000;2087.4;VILLA SANTA RITA;11
-58.4899;-34.6249;2009-12-18;BELAUSTEGUI, LUIS, Dr.;4100;150;120000;800;3;R2b II;;3.82;458400;3056;FLORESTA;10
-58.4923;-34.6378;2009-12-18;MEDINA;100;242.5;280000;1154.7;4;R2b II;;3.82;1.0696e+006;4410.7;VELEZ SARSFIELD;10
-58.5033;-34.6171;2009-12-18;LASCANO;4500;210;250000;1190.4;3.14;R2a II;;3.82;955000;4547.6;MONTE CASTRO;10
-58.48;-34.6309;2009-12-18;GONZALEZ, JOAQUIN V.;200;150;220000;1466.8;2.5;R2b I;;3.82;840400;5602.7;FLORESTA;10
-58.5109;-34.6184;2009-12-18;BERMUDEZ;2200;323;140000;433.4;1.2;R2b II;;3.82;534800;1655.7;MONTE CASTRO;10
-58.5126;-34.6251;2009-12-18;VIRGILIO;1500;207.8;168000;808.3;1.2;C3 II;;3.82;641760;3088.4;VILLA LURO;10
-58.5001;-34.6168;2009-12-18;GUALEGUAYCHU;2000;259.8;180000;692.8;3;C3 II;;3.82;687600;2646.7;MONTE CASTRO;10
-58.4848;-34.6346;2009-12-18;BOLAÑOS;100;588.9;245000;416;2.5;C3 II;;3.82;935900;1589.2;VELEZ SARSFIELD;10
-58.4931;-34.6454;2009-12-18;BRUIX;4800;258;92000;356.6;1.2;R2b II;;3.82;351440;1362.2;PARQUE AVELLANED;9
-58.3612;-34.641;2009-12-22;QUINQUELA MARTIN, BENITO;700;820;450000;548.8;3;I1 2;BUSCAINMUEBLE_LABOCA;3.82;1.719e+006;2096.3;BOCA;4
-58.3632;-34.6371;2009-12-22;SUAREZ;1000;413.8;140000;338.3;3;R2a II 2;;3.82;534800;1292.4;BOCA;4
-58.3643;-34.6412;2009-12-22;ROCHA;1000;384;85000;221.4;3;E3 2;;3.82;324700;845.6;BOCA;4
-58.3561;-34.6342;2009-12-22;BRIN, Ministro;1200;395;58000;146.8;1;R2b III 2;;3.82;221560;560.9;BOCA;4
-58.3624;-34.631;2009-12-22;BROWN, ALTE.;700;2360;530000;224.6;4;C3 I 2;;3.82;2.0246e+006;857.9;BOCA;4
-58.4165;-34.6315;2009-12-22;GARAY, JUAN DE;3700;519.6;490000;943;5.2;R2a II;;3.82;1.8718e+006;3602.4;BOEDO;5
-58.412;-34.6265;2009-12-22;COCHABAMBA;3300;89;82000;921.3;4;C3 I;;3.82;313240;3519.6;SAN CRISTOBAL;3
-58.4216;-34.6167;2009-12-22;YAPEYU;400;246;185000;752;1.6;R2b I;;3.82;706700;2872.8;ALMAGRO;5
-58.4178;-34.6304;2009-12-22;PAVON;3800;1670;420000;251.5;5.2;R2a II;;3.82;1.6044e+006;960.7;BOEDO;5
-58.4515;-34.6194;2009-12-22;AVELLANEDA;1400;450.3;700000;1554.5;5;R2a II;;3.82;2.674e+006;5938.3;CABALLITO;6
-58.4391;-34.6263;2009-12-22;GOYENA, PEDRO;800;300.5;790000;2628.9;5;R2a II;;3.82;3.0178e+006;10042.6;CABALLITO;6
-58.4495;-34.625;2009-12-22;FALCON, RAMON L.,CNEL.;1500;388;250000;644.3;3;R2a II;;3.82;955000;2461.3;CABALLITO;6
-58.4326;-34.6265;2009-12-22;BONIFACIO, JOSE;400;1380;425000;308;3;E3;;3.82;1.6235e+006;1176.4;CABALLITO;6
-58.4286;-34.6183;2009-12-22;LA PLATA;300;562.9;1.2e+006;2131.8;4;C3 I;;3.82;4.584e+006;8143.5;ALMAGRO;5
-58.45;-34.6162;2009-12-22;MENDEZ DE ANDES;1100;270;290000;1074.1;1;R2b I;;3.82;1.1078e+006;4103;CABALLITO;6
-58.4366;-34.6309;2009-12-22;CALASANZ, SAN JOSE;1000;242.5;285000;1175.4;2;R2b I;;3.82;1.0887e+006;4489.5;PARQUE CHACABUCO;7
-58.4321;-34.615;2009-12-22;YERBAL;100;884;400000;452.5;3;R2a II;;3.82;1.528e+006;1728.5;CABALLITO;6
