longitud;latitud;fecha;calle;numero;m2;dolares;u_s_m2;fot;distrito_c;fuente_;cotiz;pesos;m2__pesos_;barrio;comuna
-58.4469;-34.569;2008-12-02;AGUILAR;2400;216.3;580000;2681.2;;C3 I;BUSCAINMUEBLE_COM_42.htm;4.01;2.3258e+006;10752.7;COLEGIALES;13
-58.4326;-34.6011;2008-12-02;AGUIRRE;100;125;245000;1960;4;C3 I;BUSCAINMUEBLE_COM_99.htm;4.01;982450;7859.6;VILLA CRESPO;15
-58.4967;-34.5766;2008-12-02;AIZPURUA;2700;421;360000;855.1;;E3;BUSCAINMUEBLE_COM_114.htm;4.01;1.4436e+006;3429;VILLA URQUIZA;12
-58.5001;-34.6474;2008-12-02;ALBARIÑO;1000;380;240000;631.6;;R2a II;ARGENPROP_MATADEROS_1;4.01;962400;2532.6;MATADEROS;9
-58.4294;-34.6365;2008-12-02;ALBARRACIN;1700;257.4;135000;524.5;;R2b II;EXPO_CLASIFICADOS;4.01;541350;2103.1;PARQUE CHACABUCO;7
-58.4321;-34.6229;2008-12-02;ALBERDI, JUAN BAUTISTA;300;286;600000;2097.9;5.2;R2a II;BUSCAINMUEBLE_COM_28;4.01;2.406e+006;8412.6;CABALLITO;6
-58.433;-34.6227;2008-12-02;ALBERDI, JUAN BAUTISTA;365;365;650000;1780.8;;R2a II;BUSCAINMUEBLE_COM_35.htm;4.01;2.6065e+006;7141.1;CABALLITO;6
-58.4394;-34.6232;2008-12-02;ALBERDI, JUAN BAUTISTA;800;266;550000;2067.7;5.2;R2a II;BUSCAINMUEBLE_COM_28;4.01;2.2055e+006;8291.4;CABALLITO;6
-58.4509;-34.627;2008-12-02;ALBERDI, JUAN BAUTISTA;1600;460;888000;1930.4;5.2;R2a II;BUSCAINMUEBLE_COM_36;4.01;3.56088e+006;7741;CABALLITO;6
-58.4671;-34.633;2008-12-02;ALBERDI, JUAN BAUTISTA;2800;234;330000;1410.3;;R2a II;BUSCAINMUEBLE_COM_60.htm;4.01;1.3233e+006;5655.1;FLORES;7
-58.4684;-34.6334;2008-12-02;ALBERDI, JUAN BAUTISTA;2900;450;550000;1222.2;;R2a II;BUSCAINMUEBLE_COM_61.htm;4.01;2.2055e+006;4901.1;FLORES;7
-58.4711;-34.6342;2008-12-02;ALBERDI, JUAN BAUTISTA;3100;300;300000;1000;;C3 II;CLASIFICADOSARGENITNOS_4;4.01;1.203e+006;4010;FLORES;7
-58.4935;-34.6442;2008-12-02;ALBERDI, JUAN BAUTISTA;4800;200;220000;1100;;C3 II;ARGENPROP_VILLALURO_1;4.01;882200;4411;PARQUE AVELLANEDA;9
-58.5012;-34.6506;2008-12-02;ALBERDI, JUAN BAUTISTA;5700;900;1.3e+006;1444.4;;C3 II;BUSCAINMUEBLE_COM_68.htm;4.01;5.213e+006;5792.2;MATADEROS;9
-58.401;-34.6165;2008-12-02;ALBERTI;600;163;170000;1042.9;;R2a II;ARGENPROP_BALVANERA;4.01;681700;4182.2;BALVANERA;3
-58.4006;-34.6209;2008-12-02;ALBERTI;1000;623;350000;561.8;2.5;R2a II;BUSCAINMUEBLE_COM_88.htm;4.01;1.4035e+006;2252.8;SAN CRISTOBAL;3
-58.4004;-34.6222;2008-12-02;ALBERTI;1100;337;220000;652.8;;R2a II;BUSCAINMUEBLE_COM_88.htm;4.01;882200;2617.8;SAN CRISTOBAL;3
-58.5042;-34.6203;2008-12-02;ALCARAZ;4800;150;140000;933.3;;R2a II;BUSCAINMUEBLE_COM_98.htm;4.01;561400;3742.7;MONTE CASTRO;10
-58.5067;-34.6216;2008-12-02;ALCARAZ;5000;154;160000;1039;;R2a II;ARGENPROP_FLORESTA_1;4.01;641600;4166.2;MONTE CASTRO;10
-58.5132;-34.6277;2008-12-02;ALCARAZ;5600;173;120000;693.6;;R2b II;ARGENPROP_VERSALLES_1;4.01;481200;2781.5;VILLA LURO;10
-58.37;-34.6064;2008-12-02;ALEM, LEANDRO N.;100;381;2.5e+006;6561.7;;C1;BUSCAINMUEBLE_COM_29;4.01;1.0025e+007;26312.3;SAN NICOLAS;1
-58.5057;-34.6209;2008-12-02;ALLENDE;2100;1700;500000;294.1;3.46;R2a II;BUSCAINMUEBLE_COM_61.htm;4.01;2.005e+006;1179.4;MONTE CASTRO;10
-58.4116;-34.6395;2008-12-02;ALMAFUERTE;100;554;290000;523.5;;C3II;BUSCAINMUEBLE_COM_82.htm;4.01;1.1629e+006;2099.1;PARQUE PATRICIOS;4
-58.4116;-34.6395;2008-12-02;ALMAFUERTE;100;478;280000;585.8;;C3II;BUSCAINMUEBLE_COM_85.htm;4.01;1.1228e+006;2349;PARQUE PATRICIOS;4
-58.4134;-34.6439;2008-12-02;ALMAFUERTE;500;320;240000;750;;R2b I;CLASIFICADOSARGENITNOS_2;4.01;962400;3007.5;NUEVA POMPEYA;4
-58.4144;-34.6458;2008-12-02;ALMAFUERTE;700;320;230000;718.8;;R2b II;CLASIFICADOSARGENITNOS_9;4.01;922300;2882.2;NUEVA POMPEYA;4
-58.4032;-34.6124;2008-12-02;ALSINA, ADOLFO;2600;177;150000;847.5;;R2a II;ARGENPROP_ONCE_1;4.01;601500;3398.3;BALVANERA;3
-58.4087;-34.6127;2008-12-02;ALSINA, ADOLFO;3000;271;249000;918.8;;R2a II;ARGENPROP_ONCE_1;4.01;998490;3684.5;BALVANERA;3
-58.4918;-34.5762;2008-12-02;ALTOLAGUIRRE;2500;1700;435000;255.9;4;E3;CLASIFICADOSARGENITNOS_7;4.01;1.74435e+006;1026.1;VILLA URQUIZA;12
-58.3812;-34.6472;2008-12-02;ALVARADO;2400;330;120000;363.6;;APH 7;BUSCAINMUEBLE_COM_06.htm;4.01;481200;1458.2;BARRACAS;4
-58.3844;-34.648;2008-12-02;ALVARADO;2700;186;93000;500;;R2b III;BUSCAINMUEBLE_COM_08;4.01;372930;2005;BARRACAS;4
-58.4804;-34.6083;2008-12-02;ALVAREZ JONTE;2700;184;155000;842.4;;C3 II;ARGENPROP_VILLADELPARQUE_1;4.01;621550;3378;VILLA SANTA RITA;11
-58.4945;-34.614;2008-12-02;ALVAREZ JONTE;3800;3000;2e+006;666.7;;C3 II;BUSCAINMUEBLE_COM_120.htm;4.01;8.02e+006;2673.3;VILLA DEL PARQUE;11
-58.4967;-34.6151;2008-12-02;ALVAREZ JONTE;4000;410;329000;802.4;;C3 II;EXPO_CLASIFICADOS;4.01;1.31929e+006;3217.8;MONTE CASTRO;10
-58.4967;-34.6151;2008-12-02;ALVAREZ JONTE;4000;286;230000;804.2;;C3 II;BUSCAINMUEBLE_COM_58.htm;4.01;922300;3224.8;MONTE CASTRO;10
-58.5059;-34.62;2008-12-02;ALVAREZ JONTE;4800;1700;500000;294.1;;C3 II;BUSCAINMUEBLE_COM_61.htm;4.01;2.005e+006;1179.4;MONTE CASTRO;10
-58.4678;-34.655;2008-12-02;ALVAREZ, CRISOSTOMO;3900;2357;350000;148.5;;R2b II;BUSCAINMUEBLE_COM_60.htm;4.01;1.4035e+006;595.5;PARQUE AVELLANEDA;9
-58.4552;-34.6235;2008-12-02;ALVAREZ, DONATO, Tte. Gral.;200;823;1.1e+006;1336.6;3.5;R2a II;BUSCAINMUEBLE_COM_28;4.01;4.411e+006;5359.7;FLORES;7
-58.4557;-34.6224;2008-12-02;ALVAREZ, DONATO, Tte. Gral.;300;400;450000;1125;;R2a II;BUSCAINMUEBLE_COM_35.htm;4.01;1.8045e+006;4511.3;FLORES;7
-58.4579;-34.6176;2008-12-02;ALVAREZ, DONATO, Tte. Gral.;700;202;360000;1782.2;;R2a II;TOPINMOBILIARIO_2;4.01;1.4436e+006;7146.5;FLORES;7
-58.4275;-34.5949;2008-12-02;ALVAREZ, JULIAN;1200;575;850000;1478.3;;R2b I;BUSCAINMUEBLE_COM_72.htm;4.01;3.4085e+006;5927.8;PALERMO;14
-58.4572;-34.5787;2008-12-02;ALVAREZ, THOMAS;1100;681;1e+006;1468.4;;C3 II;BUSCAINMUEBLE_COM_17.htm;4.01;4.01e+006;5888.4;CHACARITA;15
-58.4736;-34.5778;2008-12-02;ALVAREZ, THOMAS;2300;68;97000;1426.5;;R2b I;ARGENPROP_VILLAURQUIZA_1;4.01;388970;5720.1;VILLA ORTUZAR;15
-58.4826;-34.5722;2008-12-02;ALVAREZ, THOMAS;3100;292;400000;1369.9;5.2;C3 I;BUSCAINMUEBLE_COM_110.htm;4.01;1.604e+006;5493.2;VILLA URQUIZA;12
-58.4826;-34.5722;2008-12-02;ALVAREZ, THOMAS;3100;405;650000;1604.9;5.2;C3 I;BUSCAINMUEBLE_COM_116.htm;4.01;2.6065e+006;6435.8;VILLA URQUIZA;12
-58.4851;-34.5703;2008-12-02;ALVAREZ, THOMAS;3400;277.1;430000;1551.7;3.46;R2a II;EXPO_CLASIFICADOS;4.01;1.7243e+006;6222.7;VILLA URQUIZA;12
-58.4625;-34.5587;2008-12-02;AMENABAR;2600;97;160000;1649.5;;C2;TOPINMOBILIARIO_5;4.01;641600;6614.4;BELGRANO;13
-58.4653;-34.5555;2008-12-02;AMENABAR;3000;147;320000;2176.9;;R2a II;ARGENPROP_BELGRANO_1;4.01;1.2832e+006;8729.3;NUÑEZ;13
-58.4665;-34.5546;2008-12-02;AMENABAR;3100;260;450000;1730.8;;R2a II;BUSCAINMUEBLE_COM_67.htm;4.01;1.8045e+006;6940.4;NUÑEZ;13
-58.49;-34.5764;2008-12-02;ANDONAEGUI;2400;420;510000;1214.3;4;R2a II;EXPO_CLASIFICADOS;4.01;2.0451e+006;4869.3;VILLA URQUIZA;12
-58.4913;-34.5748;2008-12-02;ANDONAEGUI;2600;420;440000;1047.6;4;R2b I;CLASIFICADOSARGENITNOS_6;4.01;1.7644e+006;4201;VILLA URQUIZA;12
-58.3894;-34.6281;2008-12-02;ANTEQUERA;1700;122;70000;573.8;;E3;ARGENPROP_SANCRISTOBAL_1;4.01;280700;2300.8;CONSTITUCION;1
-58.4765;-34.6747;2008-12-02;AQUINO;5600;500;200000;400;;R2b II;BUSCAINMUEBLE_COM_102.htm;4.01;802000;1604;VILLA LUGANO;8
-58.4337;-34.611;2008-12-02;ARANGUREN, JUAN F., Dr.;200;210;270000;1285.7;;R2b III;BUSCAINMUEBLE_COM_33.htm;4.01;1.0827e+006;5155.7;CABALLITO;6
-58.4366;-34.6122;2008-12-02;ARANGUREN, JUAN F., Dr.;400;530;270000;509.4;;R2b III;BUSCAINMUEBLE_COM_50.htm;4.01;1.0827e+006;2042.8;CABALLITO;6
-58.4792;-34.6272;2008-12-02;ARANGUREN, JUAN F., Dr.;3500;390;650000;1666.7;;R2a II;BUSCAINMUEBLE_COM_53.htm;4.01;2.6065e+006;6683.3;FLORESTA;10
-58.4854;-34.6287;2008-12-02;ARANGUREN, JUAN F., Dr.;4000;528;270000;511.4;;R2a II;ARGENPROP_FLORESTA_1;4.01;1.0827e+006;2050.6;FLORESTA;10
-58.4339;-34.5977;2008-12-02;ARAOZ;700;290;300000;1034.5;2;E1;BUSCAINMUEBLE_COM_70.htm;4.01;1.203e+006;4148.3;VILLA CRESPO;15
-58.4318;-34.5963;2008-12-02;ARAOZ;900;260;340000;1307.7;;E1;ARGENPROP_VILLACRESPO_1;4.01;1.3634e+006;5243.8;VILLA CRESPO;15
-58.4986;-34.646;2008-12-02;ARAUJO;900;207.8;130000;625.5;3.46;R2a II;EXPO_CLASIFICADOS;4.01;521300;2508.7;MATADEROS;9
-58.4917;-34.6514;2008-12-02;ARAUJO;1500;222;120000;540.5;;C3 II;BUSCAINMUEBLE_COM_66.htm;4.01;481200;2167.6;MATADEROS;9
-58.4367;-34.5677;2008-12-02;ARCE;900;200;1.15e+006;5750;4.16;R2a I;CLASIFICADOSARGENITNOS_3;4.01;4.6115e+006;23057.5;PALERMO;14
-58.4588;-34.5549;2008-12-02;ARCOS;2700;345;600000;1739.1;3;R2a II;BUSCAINMUEBLE_COM_23;4.01;2.406e+006;6973.9;BELGRANO;13
-58.472;-34.5385;2008-12-02;ARCOS;4800;251;235000;936.3;;R1a;BUSCAINMUEBLE_COM_67.htm;4.01;942350;3754.4;NUÑEZ;13
-58.4389;-34.5794;2008-12-02;AREVALO;1900;194;550000;2835.1;3.5;U20;BUSCAINMUEBLE_COM_77.htm;4.01;2.2055e+006;11368.6;PALERMO;14
-58.4753;-34.6227;2008-12-02;ARGERICH;900;240;265000;1104.2;;C3 II;BUSCAINMUEBLE_COM_59.htm;4.01;1.06265e+006;4427.7;FLORES;7
-58.4804;-34.6152;2008-12-02;ARGERICH;1700;292;195000;667.8;;R2a II;ARGENPROP_PATERNAL_1;4.01;781950;2677.9;VILLA SANTA RITA;11
-58.4719;-34.5418;2008-12-02;ARIAS;2300;98;205000;2091.8;;R2b I;ARGENPROP_NU¥EZ_1;4.01;822050;8388.3;NUÑEZ;13
-58.4745;-34.5832;2008-12-02;ARISMENDI;2500;242.5;249000;1026.9;3;E3;EXPO_CLASIFICADOS;4.01;998490;4117.5;PARQUE CHAS;15
-58.4745;-34.5832;2008-12-02;ARISMENDI;2500;298;291000;976.5;;E3;ARGENPROP_VILLAURQUIZA_1;4.01;1.16691e+006;3915.8;PARQUE CHAS;15
-58.477;-34.5852;2008-12-02;ARISMENDI;2700;393;390000;992.4;;E3;TOPINMOBILIARIO_2;4.01;1.5639e+006;3979.4;PARQUE CHAS;15
-58.4952;-34.611;2008-12-02;ARREGUI;3700;870;420000;482.8;;R2b II;BUSCAINMUEBLE_COM_120.htm;4.01;1.6842e+006;1935.9;VILLA DEL PARQUE;11
-58.5192;-34.6276;2008-12-02;ARREGUI;6000;370;230000;621.6;;R1b I;BUSCAINMUEBLE_COM_98.htm;4.01;922300;2492.7;VERSALLES;10
-58.4548;-34.5527;2008-12-02;ARRIBEÑOS;2700;242;500000;2066.1;3;E3;BUSCAINMUEBLE_COM_22;4.01;2.005e+006;8285.1;BELGRANO;13
-58.4548;-34.5527;2008-12-02;ARRIBEÑOS;2700;422.4;890000;2107.1;3;E3;BUSCAINMUEBLE_COM_64.htm;4.01;3.5689e+006;8449.1;BELGRANO;13
-58.4548;-34.5527;2008-12-02;ARRIBEÑOS;2700;390;750000;1923.1;;E3;BUSCAINMUEBLE_COM_68.htm;4.01;3.0075e+006;7711.5;BELGRANO;13
-58.4556;-34.5519;2008-12-02;ARRIBEÑOS;2800;402;700000;1741.3;;E3;BUSCAINMUEBLE_COM_68.htm;4.01;2.807e+006;6982.6;BELGRANO;13
-58.5041;-34.6513;2008-12-02;ARTIGAS MANUEL de;6100;182;139000;763.7;3.46;R2a II;EXPO_CLASIFICADOS;4.01;557390;3062.6;MATADEROS;9
-58.4653;-34.6269;2008-12-02;ARTIGAS, JOSE GERVASIO DE,;300;272;185000;680.1;;APH 15;ARGENPROP_FLORES_1;4.01;741850;2727.4;FLORES;7
-58.4272;-34.6317;2008-12-02;ASAMBLEA;100;362;480000;1326;;C3 II;BUSCAINMUEBLE_COM_27.;4.01;1.9248e+006;5317.1;PARQUE CHACABUCO;7
-58.4296;-34.6321;2008-12-02;ASAMBLEA;300;861;900000;1045.3;;C3 II;ARGENPROP_PCHACABUCO_1;4.01;3.609e+006;4191.6;PARQUE CHACABUCO;7
-58.4072;-34.6424;2008-12-02;ATUEL;400;2000;520000;260;;R2b II;BUSCAINMUEBLE_COM_82.htm;4.01;2.0852e+006;1042.6;PARQUE PATRICIOS;4
-58.4748;-34.5872;2008-12-02;AVALOS;1100;303;180000;594.1;;E2;ARGENPROP_VILLAORTUZAR;4.01;721800;2382.2;PARQUE CHAS;15
-58.4377;-34.6142;2008-12-02;AVELLANEDA;500;833;1.35e+006;1620.6;;C3 I;BUSCAINMUEBLE_COM_37.htm;4.01;5.4135e+006;6498.8;CABALLITO;6
-58.4445;-34.617;2008-12-02;AVELLANEDA;1000;372;550000;1478.5;;R2a II;SOLODUE¥OS_1;4.01;2.2055e+006;5928.8;CABALLITO;6
-58.4445;-34.617;2008-12-02;AVELLANEDA;1000;407;500000;1228.5;5.2;R2a II;BUSCAINMUEBLE_COM_35.htm;4.01;2.005e+006;4926.3;CABALLITO;6
-58.4479;-34.618;2008-12-02;AVELLANEDA;1200;1060;950000;896.2;;R2a II;BUSCAINMUEBLE_COM_36;4.01;3.8095e+006;3593.9;CABALLITO;6
-58.4514;-34.6195;2008-12-02;AVELLANEDA;1400;2250;2.5e+006;1111.1;;R2a II;BUSCAINMUEBLE_COM_37.htm;4.01;1.0025e+007;4455.6;CABALLITO;6
-58.4539;-34.6206;2008-12-02;AVELLANEDA;1600;360;430000;1194.4;;R2a II;BUSCAINMUEBLE_COM_27.;4.01;1.7243e+006;4789.7;CABALLITO;6
-58.4611;-34.6231;2008-12-02;AVELLANEDA;2100;253;400000;1581;;R2a II;BUSCAINMUEBLE_COM_52.htm;4.01;1.604e+006;6339.9;FLORES;7
-58.4621;-34.6235;2008-12-02;AVELLANEDA;2200;493.6;980000;1985.3;;R2a II;BUSCAINMUEBLE_COM_62.htm;4.01;3.9298e+006;7961.5;FLORES;7
-58.4797;-34.6287;2008-12-02;AVELLANEDA;3600;458;1.6e+006;3493.4;;R2a II;ARGENPROP_FLORESTA_1;4.01;6.416e+006;14008.7;FLORESTA;10
-58.4849;-34.6299;2008-12-02;AVELLANEDA;4000;225;348000;1546.7;;R2a II;BUSCAINMUEBLE_COM_51.htm;4.01;1.39548e+006;6202.1;FLORESTA;10
-58.457;-34.5715;2008-12-02;AVILES, VIRREY;3000;140;180000;1285.7;1.6;R2b I;CLASIFICADOSARGENITNOS_3;4.01;721800;5155.7;COLEGIALES;13
-58.3706;-34.6413;2008-12-02;AZARA;1000;155;96000;619.4;1.6;E2;CLASIFICADOSARGENITNOS_5;4.01;384960;2483.6;BARRACAS;4
-58.4763;-34.5563;2008-12-02;AZURDUY JUANA;3500;230;280000;1217.4;;R2b I;CLASIFICADOSARGENITNOS_5;4.01;1.1228e+006;4881.7;COGHLAN;12
-58.4813;-34.6313;2008-12-02;BACACAY;3800;805;750000;931.7;;R2b I;BUSCAINMUEBLE_COM_62.htm;4.01;3.0075e+006;3736;FLORESTA;10
-58.4332;-34.571;2008-12-02;BAEZ;500;311;900000;2893.9;;R2a I;CLASIFICADOSARGENITNOS_11;4.01;3.609e+006;11604.5;PALERMO;14
-58.4862;-34.6237;2008-12-02;BAHIA BLANCA;1100;245.9;250000;1016.5;;E3;EXPO_CLASIFICADOS;4.01;1.0025e+006;4076.9;FLORESTA;10
-58.4883;-34.622;2008-12-02;BAHIA BLANCA;1300;416;250000;601;;E3;BUSCAINMUEBLE_COM_58.htm;4.01;1.0025e+006;2409.9;FLORESTA;10
-58.5142;-34.618;2008-12-02;BAIGORRIA;5100;347;130000;374.6;;R2b II;BUSCAINMUEBLE_COM_97.htm;4.01;521300;1502.3;MONTE CASTRO;10
-58.4853;-34.6745;2008-12-02;BALBASTRO;6000;330;65000;197;;E2;BUSCAINMUEBLE_COM_103.htm;4.01;260650;789.8;VILLA LUGANO;8
-58.4744;-34.559;2008-12-02;BALBIN, RICARDO, DR.;3100;194;500000;2577.3;;R2b I;BUSCAINMUEBLE_COM_92.htm;4.01;2.005e+006;10335.1;COGHLAN;12
-58.3696;-34.6229;2008-12-02;BALCARCE;1300;343;900000;2623.9;;R2a II;BUSCAINMUEBLE_COM_93.htm;4.01;3.609e+006;10521.9;SAN TELMO;1
-58.4736;-34.5787;2008-12-02;BALLIVIAN;2200;651;275000;422.4;;R2b I;BUSCAINMUEBLE_COM_113.htm;4.01;1.10275e+006;1693.9;VILLA ORTUZAR;15
-58.4771;-34.6341;2008-12-02;BARADERO;100;820;350000;426.8;;R2a II;BUSCAINMUEBLE_COM_51.htm;4.01;1.4035e+006;1711.6;FLORESTA;10
-58.433;-34.637;2008-12-02;BARCO CENTENERA del;1600;690;300000;434.8;1.2;R2b II;BUSCAINMUEBLE_COM_70.htm;4.01;1.203e+006;1743.5;PARQUE CHACABUCO;7
-58.418;-34.6553;2008-12-02;BARCO CENTENERA del;3500;182;75000;412.1;;E3;BUSCAINMUEBLE_COM_82.htm;4.01;300750;1652.5;NUEVA POMPEYA;4
-58.4878;-34.5795;2008-12-02;BARZANA;2100;358;600000;1676;;R2b II;ARGENPROP_VILLAURQUIZA_1;4.01;2.406e+006;6720.7;VILLA URQUIZA;12
-58.4704;-34.6667;2008-12-02;BASUALDO;3200;380;55000;144.7;;R2b II;BUSCAINMUEBLE_COM_103.htm;4.01;220550;580.4;VILLA LUGANO;8
-58.4693;-34.6676;2008-12-02;BASUALDO;3300;167;45000;269.5;;R2b II;BUSCAINMUEBLE_COM_103.htm;4.01;180450;1080.5;VILLA LUGANO;8
-58.4751;-34.5891;2008-12-02;BAUNESS;1000;360;165000;458.3;;E2;EXPO_CLASIFICADOS;4.01;661650;1837.9;PARQUE CHAS;15
-58.4751;-34.5891;2008-12-02;BAUNESS;1000;390;149000;382.1;;E2;BUSCAINMUEBLE_COM_02;4.01;597490;1532;PARQUE CHAS;15
-58.476;-34.5881;2008-12-02;BAUNESS;1100;354.8;230000;648.3;3;E2;EXPO_CLASIFICADOS;4.01;922300;2599.5;PARQUE CHAS;15
-58.477;-34.5871;2008-12-02;BAUNESS;1200;191.3;155000;810.4;3;E3;EXPO_CLASIFICADOS;4.01;621550;3249.1;PARQUE CHAS;15
-58.485;-34.5779;2008-12-02;BAUNESS;2100;242.5;370000;1525.9;3.46;R2a II;EXPO_CLASIFICADOS;4.01;1.4837e+006;6118.4;VILLA URQUIZA;12
-58.486;-34.5766;2008-12-02;BAUNESS;2200;277;550000;1985.6;;R2a II;ARGENPROP_VILLAURQUIZA_1;4.01;2.2055e+006;7962.1;VILLA URQUIZA;12
-58.4891;-34.5736;2008-12-02;BAUNESS;2600;227;310000;1365.6;;C3 I;BUSCAINMUEBLE_COM_113.htm;4.01;1.2431e+006;5476.2;VILLA URQUIZA;12
-58.4903;-34.5721;2008-12-02;BAUNESS;2800;203;300000;1477.8;4;C3 I;BUSCAINMUEBLE_COM_110.htm;4.01;1.203e+006;5926.1;VILLA URQUIZA;12
-58.4544;-34.6044;2008-12-02;BELAUSTEGUI, LUIS, Dr.;900;251;200000;796.8;4;R2b I;BUSCAINMUEBLE_COM_95.htm;4.01;802000;3195.2;VILLA CRESPO;15
-58.4965;-34.6294;2008-12-02;BELAUSTEGUI, LUIS, Dr.;4800;450;270000;600;;E3;BUSCAINMUEBLE_COM_50.htm;4.01;1.0827e+006;2406;VELEZ SARSFIELD;10
-58.4184;-34.6159;2008-12-02;BELGRANO;3700;300;550000;1833.3;;R2a II;BUSCAINMUEBLE_COM_04;4.01;2.2055e+006;7351.7;ALMAGRO;5
-58.5174;-34.6136;2008-12-02;BERMUDEZ;2900;214;125000;584.1;3;R2b II;BUSCAINMUEBLE_COM_97.htm;4.01;501250;2342.3;VILLA DEVOTO;11
-58.4962;-34.6304;2008-12-02;BERNARDI, Conscripto;600;82;55000;670.7;1.2;R2b II;BUSCAINMUEBLE_COM_45.htm;4.01;220550;2689.6;VELEZ SARSFIELD;10
-58.4373;-34.6672;2008-12-02;BERON DE ASTRADA;3500;180;55000;305.6;;U19;EXPO_CLASIFICADOS;4.01;220550;1225.3;VILLA SOLDATI;8
-58.4235;-34.5784;2008-12-02;BERUTI;4500;450;1.36e+006;3022.2;;R2a I;CLASIFICADOSARGENITNOS_4;4.01;5.4536e+006;12119.1;PALERMO;14
-58.4774;-34.5476;2008-12-02;BESARES;3100;368;260000;706.5;;R2b I;ARGENPROP_SAAVEDRA_1;4.01;1.0426e+006;2833.2;SAAVEDRA;12
-58.4915;-34.5546;2008-12-02;BESARES;4600;298.8;180000;602.5;1.6;C3 II;EXPO_CLASIFICADOS;4.01;721800;2415.7;SAAVEDRA;12
-58.4796;-34.6069;2008-12-02;BIARRITZ;2600;145;115000;793.1;;R2b II;ARGENPROP_PATERNAL_1;4.01;461150;3180.3;VILLA DEL PARQUE;11
-58.4571;-34.6337;2008-12-02;BILBAO, FRANCISCO;2200;650;235000;361.5;;R2b I;BUSCAINMUEBLE_COM_49.htm;4.01;942350;1449.8;FLORES;7
-58.492;-34.6607;2008-12-02;BILBAO, FRANCISCO;5900;165;65000;393.9;;I1;ACTUALIDAD_INMOBILIARIA;4.01;260650;1579.7;MATADEROS;9
-58.4933;-34.6618;2008-12-02;BILBAO, FRANCISCO;6000;160;65000;406.3;;I1;ARGENPROP_MATADEROS_1;4.01;260650;1629.1;MATADEROS;9
