longitud;latitud;fecha;calle;numero;m2;dolares;u_s_m2;fot;distrito_c;fuente_;cotiz;pesos;m2__pesos_;barrio;comuna
-58.4104;-34.6093;2001-12-10;MITRE BARTOLOME;3100;292;200000;684.9;0;C3 I;argenprop;1;200000;684.9;BALVANERA;3
-58.4289;-34.6108;2001-12-10;MITRE BARTOLOME;4400;718;600000;835.7;0;R2a II;argenprop;1;600000;835.7;ALMAGRO;5
-58.4847;-34.5834;2001-12-10;BARZANA;1700;177;130000;734.5;0;R1b I 3;argenprop;1;130000;734.5;AGRONOMIA;15
-58.3776;-34.5941;2001-12-10;BASAVILBASO;900;325;290000;892.3;0;R2a I;argenprop;1;290000;892.3;RETIRO;1
-58.5044;-34.6401;2001-12-10;BASUALDO;200;382;79000;206.8;0;R2a II;argenprop;1;79000;206.8;VILLA LURO;10
-58.4991;-34.6443;2001-12-10;BASUALDO;700;175;69000;394.3;0;R2b I;argenprop;1;69000;394.3;VILLA LURO;10
-58.477;-34.5871;2001-12-10;BAUNESS;1200;70;40000;571.4;0;E3;argenprop;1;40000;571.4;AGRONOMIA;15
-58.477;-34.5871;2001-12-10;BAUNESS;1200;170;69900;411.2;0;E3;argenprop;1;69900;411.2;AGRONOMIA;15
-58.4814;-34.5835;2001-12-10;BAUNESS;1600;180;65000;361.1;0;R1b I 3;argenprop;1;65000;361.1;AGRONOMIA;15
-58.484;-34.579;2001-12-10;BAUNESS;2000;260;190000;730.8;0;R2a II;argenprop;1;190000;730.8;VILLA URQUIZA;12
-58.4806;-34.5842;2001-12-10;BAUNESS;1500;173;65000;375.7;0;R1b I 3;expoclasificado;1;65000;375.7;AGRONOMIA;15
-58.5108;-34.6054;2001-12-10;BEIRO, AV.;4000;306;220000;719;0;C3 II;argenprop;1;220000;719;VILLA DEVOTO;11
-58.5089;-34.604;2001-12-10;BEIRO, AV.;4200;367;189000;515;0;C3 II;argenprop;1;189000;515;VILLA DEVOTO;11
-58.4544;-34.6044;2001-12-10;BELAUSTEGUI;900;270;150000;555.6;0;C3 I;argenprop;1;150000;555.6;VILLA CRESPO;15
-58.4544;-34.6044;2001-12-10;BELAUSTEGUI;900;208;80000;384.6;0;C3 I;argenprop;1;80000;384.6;VILLA CRESPO;15
-58.4561;-34.6056;2001-12-10;BELAUSTEGUI;1100;235;80000;340.4;0;R2b III;argenprop;1;80000;340.4;CABALLITO;6
-58.4608;-34.6077;2001-12-10;BELAUSTEGUI;1500;196;95000;484.7;0;R2b III;argenprop;1;95000;484.7;CABALLITO;6
-58.4761;-34.6159;2001-12-10;BELAUSTEGUI;2800;173;83000;479.8;0;R2a II;argenprop;1;83000;479.8;VILLA SANTA RITA;11
-58.4811;-34.6185;2001-12-10;BELAUSTEGUI;3200;170;75000;441.2;0;R2b II;argenprop;1;75000;441.2;VILLA SANTA RITA;11
-58.4903;-34.6306;2001-12-10;BELEN;600;490;200000;408.2;0;R2b II;argenprop;1;200000;408.2;VELEZ SARFIELD;10
-58.3733;-34.6127;2001-12-10;BELGRANO, AV.;500;386;470000;1217.6;0;APH1;clarin;1;470000;1217.6;MONSERRAT;1
-58.4339;-34.6546;2001-12-10;BERG;2800;154;40000;259.7;0;E2;argenprop;1;40000;259.7;VILLA SOLDATI;8
-58.4983;-34.6282;2001-12-10;BERMUDEZ;1000;240;78000;325;0;E3;argenprop;1;78000;325;VELEZ SARFIELD;10
-58.5005;-34.6265;2001-12-10;BERMUDEZ;1200;185;75000;405.4;0;R2b II;argenprop;1;75000;405.4;VELEZ SARFIELD;10
-58.5174;-34.6136;2001-12-10;BERMUDEZ;2900;450;135000;300;0;R2b II;argenprop;1;135000;300;VILLA DEVOTO;11
-58.5193;-34.6121;2001-12-10;BERMUDEZ;3100;390;105000;269.2;0;R2b II;argenprop;1;105000;269.2;VILLA DEVOTO;11
-58.3795;-34.624;2001-12-10;IRIGOYEN BERNARDO DE;1400;450;330000;733.3;0;C2;clarin;1;330000;733.3;CONSTITUCION;1
-58.4985;-34.6269;2001-12-10;BERNALDES;1200;122;48000;393.4;0;R2b II;expoclasificado;1;48000;393.4;VELEZ SARFIELD;10
-58.4954;-34.6311;2001-12-10;BERNARDI;600;93;42000;451.6;0;R2b II;argenprop;1;42000;451.6;VELEZ SARFIELD;10
-58.466;-34.5429;2001-12-10;BESARES;1900;138;93000;673.9;0;R1b I;argenprop;1;93000;673.9;NUÑEZ;13
-58.4326;-34.6262;2001-12-10;BEAUCHEF;756;502;338000;673.3;0;E3;clarin;1;338000;673.3;CABALLITO;6
-58.4325;-34.6262;2001-12-10;BEAUCHEF;760;251;169000;673.3;0;E3;clarin;1;169000;673.3;CABALLITO;6
-58.4846;-34.6546;2001-12-10;BILBAO;5000;173;45000;260.1;0;R2b II;expoclasificado;1;45000;260.1;MATADEROS;9
-58.4549;-34.633;2001-12-10;BILBAO;2000;337;210000;623.1;0;R2b I;argenprop;1;210000;623.1;FLORES;7
-58.4162;-34.6086;2001-12-10;BILLINGURST;200;397;140000;352.6;0;C3 I;argenprop;1;140000;352.6;ALMAGRO;5
-58.4164;-34.607;2001-12-10;BILLINGURST;300;353;185000;524.1;0;R2a II;argenprop;1;185000;524.1;ALMAGRO;5
-58.4424;-34.5493;2001-12-10;BLANCO ENCALADA;800;357;170000;476.2;0;U23;expoclasificado;1;170000;476.2;BELGRANO;13
-58.4764;-34.5697;2001-12-10;BLANCO ENCALADA;4100;207;85000;410.6;0;RUA;argenprop;1;85000;410.6;VILLA URQUIZA;12
-58.4783;-34.5709;2001-12-10;BLANCO ENCALADA;4300;364;185000;508.2;0;R2b I;argenprop;1;185000;508.2;VILLA URQUIZA;12
-58.4792;-34.5714;2001-12-10;BLANCO ENCALADA;4400;336;187000;556.5;0;R2a II;argenprop;1;187000;556.5;VILLA URQUIZA;12
-58.4801;-34.572;2001-12-10;BLANCO ENCALADA;4500;422;220000;521.3;0;R2a II;argenprop;1;220000;521.3;VILLA URQUIZA;12
-58.4875;-34.5764;2001-12-10;BLANCO ENCALADA;5200;540;350000;648.1;0;R2a II;expoclasificado;1;350000;648.1;VILLA URQUIZA;12
-58.4883;-34.5768;2001-12-10;BLANCO ENCALADA;5250;290;220000;758.6;0;R2a II;expoclasificado;1;220000;758.6;VILLA URQUIZA;12
-58.4912;-34.5785;2001-12-10;BLANCO ENCALADA;5500;378;179000;473.5;0;R2a II;argenprop;1;179000;473.5;VILLA URQUIZA;12
-58.4919;-34.5786;2001-12-10;BLANCO ENCALADA;5551;390;179000;459;0;R2a II;clarin;1;179000;459;VILLA URQUIZA;12
-58.421;-34.6275;2001-12-10;BOCAYUVA, QUINTINO;1200;170;90000;529.4;0;R2b I;argenprop;1;90000;529.4;BOEDO;5
-58.4179;-34.6123;2001-12-10;BOEDO, AV.;100;146;82000;561.6;0;C3 I;argenprop;1;82000;561.6;ALMAGRO;5
-58.4173;-34.6135;2001-12-10;BOEDO, AV.;200;552;230000;416.7;0;C3 I;argenprop;1;230000;416.7;ALMAGRO;5
-58.4726;-34.628;2001-12-10;BOGOTA;3000;386;215000;557;0;C3 II;argenprop;1;215000;557;FLORES;7
-58.4695;-34.621;2001-12-10;BOLIVIA;900;172;75000;436;0;E3;argenprop;1;75000;436;FLORES;7
-58.4937;-34.5901;2001-12-10;BOLIVIA;3900;217;90000;414.7;0;R2b II;argenprop;1;90000;414.7;AGRONOMIA;15
-58.4975;-34.5858;2001-12-10;BOLIVIA;4500;4000;1100000;275;0;R2b II;argenprop;1;1.1e+006;275;VILLA PUYRREDON;12
-58.4975;-34.5858;2001-12-10;BOLIVIA;4500;1701;450000;264.6;0;R2b II;argenprop;1;450000;264.6;VILLA PUYRREDON;12
-58.5054;-34.5771;2001-12-10;BOLIVIA;5600;286;75000;262.2;0;R2b II;argenprop;1;75000;262.2;VILLA PUYRREDON;12
-58.512;-34.6256;2001-12-10;BOLONIA;5400;260;85000;326.9;0;R2b II;argenprop;1;85000;326.9;VILLA LURO;10
-58.4346;-34.627;2001-12-10;BONIFACIO;530;540;285000;527.8;0;E3;argenprop;1;285000;527.8;CABALLITO;6
-58.4374;-34.6274;2001-12-10;BONIFACIO;700;579;440000;759.9;0;R2a II;argenprop;1;440000;759.9;CABALLITO;6
-58.445;-34.6285;2001-12-10;BONIFACIO;1300;200;149000;745;0;R2a II;argenprop;1;149000;745;CABALLITO;6
-58.4606;-34.6323;2001-12-10;BONIFACIO;2366;268;130000;485.1;0;R2a II;clarin;1;130000;485.1;FLORES;7
-58.4652;-34.6338;2001-12-10;BONIFACIO;2700;433;120000;277.1;0;R2a II;argenprop;1;120000;277.1;FLORES;7
-58.4679;-34.6346;2001-12-10;BONIFACIO;2900;333;250000;750.8;0;R2a II;argenprop;1;250000;750.8;FLORES;7
-58.4706;-34.6354;2001-12-10;BONIFACIO;3100;280;110000;392.9;0;R2a II;argenprop;1;110000;392.9;FLORES;7
-58.4707;-34.6355;2001-12-10;BONIFACIO;3112;286;110000;384.6;0;R2a II;clarin;1;110000;384.6;FLORES;7
-58.4804;-34.6392;2001-12-10;BONIFACIO;4000;278;95000;341.7;0;R2a II;argenprop;1;95000;341.7;PARQUE AVELLANEDA;9
-58.4522;-34.6397;2001-12-10;BONORINO ESTEBAN;11000;153;70000;457.5;0;R2b II;argenprop;1;70000;457.5;FLORES;7
-58.5244;-34.6467;2001-12-10;BOQUERON;7000;240;150000;625;0;R2b I;argenprop;1;150000;625;LINIERS;9
-58.4634;-34.6174;2001-12-10;BOYACA, AV.;900;1258;520000;413.4;0;R2a II;argenprop;1;520000;413.4;FLORES;7
-58.4672;-34.6125;2001-12-10;BOYACA, AV.;1500;142;55000;387.3;0;R2b III;argenprop;1;55000;387.3;VILLA GENERAL MITRE;11
-58.5012;-34.6522;2001-12-10;BRAGADO;5800;430;95000;220.9;0;R2b III;argenprop;1;95000;220.9;MATADEROS;9
-58.5016;-34.6526;2001-12-10;BRAGADO;5850;433;95000;219.4;0;R2b III;argenprop;1;95000;219.4;MATADEROS;9
-58.5021;-34.653;2001-12-10;BRAGADO;5900;242;65000;268.6;0;R2b III;argenprop;1;65000;268.6;MATADEROS;9
-58.5038;-34.6545;2001-12-10;BRAGADO;6100;597;145000;242.9;0;R2b III;argenprop;1;145000;242.9;MATADEROS;9
-58.5161;-34.6241;2001-12-10;BRAILLE;5500;216;82000;379.6;0;R2b II;argenprop;1;82000;379.6;MONTE CASTRO;10
-58.5179;-34.6257;2001-12-10;BRAILLE;5700;173;65000;375.7;0;R2b II;argenprop;1;65000;375.7;MONTE CASTRO;10
-58.3596;-34.6347;2001-12-10;BRANDSEN;420;433;65000;150.1;0;C3 I 2;argenprop;1;65000;150.1;BOCA;4
-58.3627;-34.636;2001-12-10;BRANDSEN;640;382;65000;170.2;0;R2a II 2;argenprop;1;65000;170.2;BOCA;4
-58.367;-34.6372;2001-12-10;BRANDSEN;1030;610;85000;139.3;0;E3 2;argenprop;1;85000;139.3;BOCA;4
-58.3666;-34.6371;2001-12-10;BRANDSEN;1000;510;85000;166.7;0;E3 2;argenprop;1;85000;166.7;BOCA;4
-58.3633;-34.6303;2001-12-10;BROWN, ALMTE. AV.;600;292;60000;205.5;0;C3 I 2;argenprop;1;60000;205.5;BOCA;4
-58.4889;-34.6466;2001-12-10;BRUIX, AV.;4300;390;85000;217.9;0;R2b II;argenprop;1;85000;217.9;PARQUE AVELLANEDA;9
-58.4914;-34.5727;2001-12-10;BUCARELLI;2800;432;140000;324.1;0;R2b I;argenprop;1;140000;324.1;VILLA URQUIZA;12
-58.4943;-34.569;2001-12-10;BUCARELLI;3200;227;88000;387.7;0;R2b I;argenprop;1;88000;387.7;VILLA URQUIZA;12
-58.4971;-34.5656;2001-12-10;BUCARELLI;3500;147;45000;306.1;0;R2b I;argenprop;1;45000;306.1;VILLA URQUIZA;12
-58.4907;-34.5793;2001-12-10;BURELA;2200;335;179000;534.3;0;R2a II;argenprop;1;179000;534.3;VILLA URQUIZA;12
-58.4941;-34.5752;2001-12-10;BURELA;2700;147;78000;530.6;0;R2b I;clarin;1;78000;530.6;VILLA URQUIZA;12
-58.5205;-34.6488;2001-12-10;CAAGUAZU;688;242;75000;309.9;0;R2b I;expoclasificado;1;75000;309.9;LINIERS;9
-58.5244;-34.6524;2001-12-10;CAAGUAZU;7400;580;150000;258.6;0;R2b I;argenprop;1;150000;258.6;LINIERS;9
-58.4522;-34.6356;2001-12-10;CARABOBO, AV.;816;360;139000;386.1;0;C3 II;clarin;1;139000;386.1;PARQUE CHACABUCO;7
-58.5104;-34.5863;2001-12-10;CABEZON;3300;101;55000;544.6;0;R2b II;argenprop;1;55000;544.6;VILLA DEVOTO;12
-58.5183;-34.5912;2001-12-10;CABEZON;3900;178;80000;449.4;0;R1b I;argenprop;1;80000;449.4;VILLA DEVOTO;11
-58.5144;-34.5888;2001-12-10;CABEZON;630;630;370000;587.3;0;R2b II;argenprop;1;370000;587.3;VILLA DEVOTO;11
-58.4421;-34.5715;2001-12-10;CABILDO, AV.;400;586;710000;1211.6;0;C3 I;argenprop;1;710000;1211.6;COLEGIALES;13
-58.443;-34.571;2001-12-10;CABILDO, AV.;600;475;1200000;2526.3;0;C3 I;argenprop;1;1.2e+006;2526.3;COLEGIALES;13
-58.443;-34.571;2001-12-10;CABILDO, AV.;600;475;1050000;2210.5;0;C3 I;argenprop;1;1.05e+006;2210.5;COLEGIALES;13
-58.4458;-34.5697;2001-12-10;CABILDO, AV.;900;136;900000;6617.6;0;C3 I;argenprop;1;900000;6617.6;COLEGIALES;13
-58.4627;-34.5556;2001-12-10;CABILDO, AV.;2900;252;580000;2301.6;0;C2;argenprop;1;580000;2301.6;BELGRANO;13
-58.4695;-34.5475;2001-12-10;CABILDO, AV.;3900;360;500000;1388.9;0;C3 I;argenprop;1;500000;1388.9;SAAVEDRA;12
-58.4734;-34.5424;2001-12-10;CABILDO, AV.;4600;460;300000;652.2;0;C3 I;argenprop;1;300000;652.2;SAAVEDRA;12
-58.4411;-34.6297;2001-12-10;CACHIMAYO;764;249;149000;598.4;0;R2a II;clarin;1;149000;598.4;PARQUE CHACABUCO;7
-58.4372;-34.6349;2001-12-10;CACHIMAYO;1300;203;95000;468;0;U3;argenprop;1;95000;468;PARQUE CHACABUCO;7
-58.4841;-34.6381;2001-12-10;CAJARAVILLA;4100;1278;460000;359.9;0;R2a II;argenprop;1;460000;359.9;VELEZ SARFIELD;10
-58.4864;-34.6392;2001-12-10;CAJARAVILLA;4300;1500;450000;300;0;C3 II;argenprop;1;450000;300;VELEZ SARFIELD;10
-58.4914;-34.6403;2001-12-10;CAJARAVILLA;4600;264;70000;265.2;0;R2b II;argenprop;1;70000;265.2;VILLA LURO;10
-58.4579;-34.6219;2001-12-10;CALCENA;400;184;139000;755.4;0;R2a II;argenprop;1;139000;755.4;FLORES;7
-58.4535;-34.5955;2001-12-10;CALDAS;100;115;65000;565.2;0;E2;argenprop;1;65000;565.2;CHACARITA;15
-58.5051;-34.6272;2001-12-10;CALDERON DE LA BARCA;1300;346;107000;309.2;0;E3;argenprop;1;107000;309.2;VELEZ SARFIELD;10
-58.5166;-34.6185;2001-12-10;CALDERON DE LA BARCA;2400;184;70000;380.4;0;R2b II;argenprop;1;70000;380.4;VILLA DEVOTO;11
-58.4955;-34.6355;2001-12-10;CORRO;200;280;90000;321.4;0;R2b II;argenprop;1;90000;321.4;VILLA LURO;10
-58.3922;-34.608;2001-12-10;CALLAO, AV.;100;2875;1650000;573.9;0;C2;argenprop;1;1.65e+006;573.9;BALVANERA;3
-58.4856;-34.6152;2001-12-10;CAMARONES;330;433;95000;219.4;0;R2b II;clarin;1;95000;219.4;VILLA SANTA RITA;11
-58.4654;-34.6051;2001-12-10;CAMARONES;1700;600;150000;250;0;E3;argenprop;1;150000;250;VILLA GENERAL MITRE;11
-58.4818;-34.6132;2001-12-10;CAMARONES;3000;165;80000;484.8;0;R2a II;argenprop;1;80000;484.8;VILLA SANTA RITA;11
-58.4848;-34.6145;2001-12-10;CAMARONES;3223;260;79900;307.3;0;R2b II;clarin;1;79900;307.3;VILLA SANTA RITA;11
-58.4856;-34.6152;2001-12-10;CAMARONES;3300;245;95000;387.8;0;R2b II;argenprop;1;95000;387.8;VILLA SANTA RITA;11
-58.4904;-34.6185;2001-12-10;CAMARONES;3800;165;60000;363.6;0;R2b II;argenprop;1;60000;363.6;FLORESTA;11
-58.5039;-34.6279;2001-12-10;CAMARONES;5100;152;70000;460.5;0;R2b II;argenprop;1;70000;460.5;VELEZ SARFIELD;10
-58.4773;-34.6266;2001-12-10;CAMPANA;500;376;400000;1063.8;0;C3 II;argenprop;1;400000;1063.8;FLORESTA;10
-58.4773;-34.6266;2001-12-10;CAMPANA;500;751;750000;998.7;0;C3 II;argenprop;1;750000;998.7;FLORESTA;10
-58.4858;-34.6152;2001-12-10;CAMPANA;1700;121;57000;471.1;0;R2b II;argenprop;1;57000;471.1;VILLA SANTA RITA;11
-58.4866;-34.6142;2001-12-10;CAMPANA;1800;121;53000;438;0;R2b II;clarin;1;53000;438;VILLA SANTA RITA;11
-58.4997;-34.5984;2001-12-10;CAMPANA;3500;337;125000;370.9;0;C3 II;argenprop;1;125000;370.9;VILLA DEL PARQUE;11
-58.5084;-34.5888;2001-12-10;CAMPANA;4800;251;78500;312.7;0;R2a II;expoclasificado;1;78500;312.7;VILLA DEVOTO;11
-58.5141;-34.5825;2001-12-10;CAMPANA;5600;188;70000;372.3;0;R1b I;argenprop;1;70000;372.3;VILLA DEVOTO;11
-58.4355;-34.6116;2001-12-10;CAMPICHUELO;500;285;162000;568.4;0;R2a II;argenprop;1;162000;568.4;CABALLITO;6
-58.4359;-34.6103;2001-12-10;CAMPICHUELO;600;135;90000;666.7;0;E3;argenprop;1;90000;666.7;CABALLITO;6
-58.4746;-34.5872;2001-12-10;CAMPILLO;2700;225;65000;288.9;0;E2;argenprop;1;65000;288.9;AGRONOMIA;15
-58.4326;-34.5737;2001-12-10;CAMPOS, LUIS MARIA, AV.;300;264;370000;1401.5;0;R2a I;argenprop;1;370000;1401.5;PALERMO;14
-58.5219;-34.61;2001-12-10;CANTILO, JOSE LUIS;5000;381;105000;275.6;0;R2b II;argenprop;1;105000;275.6;VILLA DEVOTO;11
-58.5016;-34.6638;2001-12-10;CAÑADA DE GOMEZ;2500;390;65000;166.7;0;E2;expoclasificado;1;65000;166.7;MATADEROS;9
-58.4936;-34.5657;2001-12-10;CAPDEVILA;3400;459;139000;302.8;0;R2b I;argenprop;1;139000;302.8;VILLA URQUIZA;12
-58.4329;-34.6377;2001-12-10;CAPERUCITA;1100;164;60000;365.9;0;R2b II;argenprop;1;60000;365.9;PARQUE CHACABUCO;7
-58.4697;-34.5775;2001-12-10;CARBAJAL;4100;199;90000;452.3;0;U28;argenprop;1;90000;452.3;VILLA ORTUZAR;15
-58.4659;-34.6185;2001-12-10;CARACAS;1000;325;165000;507.7;0;R2b II;argenprop;1;165000;507.7;FLORES;7
-58.4963;-34.5813;2001-12-10;CARACAS;4800;268;103000;384.3;0;R2b II;expoclasificado;1;103000;384.3;VILLA PUYRREDON;12
-58.5005;-34.5766;2001-12-10;CARACAS;5400;226;90000;398.2;0;R2b II;argenprop;1;90000;398.2;VILLA PUYRREDON;12
-58.504;-34.6658;2001-12-10;CARHUE;2600;265;45000;169.8;0;E3;argenprop;1;45000;169.8;MATADEROS;9
-58.3787;-34.6199;2001-12-10;CALVO, CARLOS;900;480;210000;437.5;0;R2a II;argenprop;1;210000;437.5;CONSTITUCION;1
-58.3816;-34.6199;2001-12-10;CALVO, CARLOS;1100;920;380000;413;0;C1;argenprop;1;380000;413;CONSTITUCION;1
-58.3888;-34.6202;2001-12-10;CALVO, CARLOS;1600;293;130000;443.7;0;R2a I;argenprop;1;130000;443.7;CONSTITUCION;1
-58.3985;-34.6209;2001-12-10;CALVO, CARLOS;2300;359;130000;362.1;0;R2a II;argenprop;1;130000;362.1;SAN CRISTOBAL;3
-58.4017;-34.6212;2001-12-10;CALVO, CARLOS;2600;238;83900;352.5;0;R2a II;argenprop;1;83900;352.5;SAN CRISTOBAL;3
-58.402;-34.6212;2001-12-10;CALVO, CARLOS;2624;248;98000;395.2;0;R2a II;clarin;1;98000;395.2;SAN CRISTOBAL;3
-58.412;-34.623;2001-12-10;CALVO, CARLOS;3300;305;94900;311.1;0;R2a II;argenprop;1;94900;311.1;SAN CRISTOBAL;3
-58.4331;-34.5778;2001-12-10;CARRANZA ANGEL;2300;216;230000;1064.8;0;U20;argenprop;1;230000;1064.8;PALERMO;14
-58.3824;-34.6343;2001-12-10;CARRILLO;200;393;79000;201;0;E2;argenprop;1;79000;201;BARRACAS;4
-58.4083;-34.6303;2001-12-10;CASACUBERTA;3100;84;35000;416.7;0;R2a II;argenprop;1;35000;416.7;PARQUE PATRICIOS;4
-58.3745;-34.627;2001-12-10;CASEROS, AV.;700;990;350000;353.5;0;R2a II;argenprop;1;350000;353.5;BARRACAS;4
-58.3765;-34.628;2001-12-10;CASEROS, AV.;900;304;110000;361.8;0;R2a II;argenprop;1;110000;361.8;BARRACAS;4
-58.3789;-34.6294;2001-12-10;CASEROS, AV.;1100;273;110000;402.9;0;UP;expoclasificado;1;110000;402.9;BARRACAS;4
-58.3919;-34.6346;2001-12-10;CASEROS, AV.;2100;910;190000;208.8;0;E3;argenprop;1;190000;208.8;PARQUE PATRICIOS;4
-58.3974;-34.6358;2001-12-10;CASEROS, AV.;2500;2000;1000000;500;0;C3 II;argenprop;1;1e+006;500;PARQUE PATRICIOS;4
-58.4112;-34.6382;2001-12-10;CASEROS, AV.;3300;387;140000;361.8;0;UP;argenprop;1;140000;361.8;PARQUE PATRICIOS;4
-58.4209;-34.6399;2001-12-10;CASEROS, AV.;4000;278;90000;323.7;0;C3 II;argenprop;1;90000;323.7;POMPEYA;4
-58.4973;-34.6298;2001-12-10;CASTELAR;800;217;80000;368.7;0;E3;argenprop;1;80000;368.7;VELEZ SARFIELD;10
-58.4335;-34.5965;2001-12-10;CASTILLO;400;202;85000;420.8;0;E1;argenprop;1;85000;420.8;VILLA CRESPO;15
-58.4376;-34.5921;2001-12-10;CASTILLO;900;390;160000;410.3;0;R2b I;argenprop;1;160000;410.3;VILLA CRESPO;15
-58.4393;-34.5912;2001-12-10;CASTILLO;1100;172;78000;453.5;0;R2b I;expoclasificado;1;78000;453.5;VILLA CRESPO;15
-58.4435;-34.5869;2001-12-10;CASTILLO;1600;520;260000;500;0;R2b I;argenprop;1;260000;500;VILLA CRESPO;15
-58.4204;-34.6228;2001-12-10;CASTRO;900;203;90000;443.3;0;R2b I;argenprop;1;90000;443.3;BOEDO;5
-58.4991;-34.6445;2001-12-10;CASTRO, EMILIO AV.;5300;102;68000;666.7;0;R2b I;argenprop;1;68000;666.7;MATADEROS;9
-58.4057;-34.6161;2001-12-10;CATAMARCA;500;850;470000;552.9;0;R2a II;argenprop;1;470000;552.9;BALVANERA;3
-58.4057;-34.6161;2001-12-10;CATAMARCA;500;850;470000;552.9;0;R2a II;argenprop;1;470000;552.9;BALVANERA;3
-58.4046;-34.6202;2001-12-10;CATAMARCA;900;193;120000;621.8;0;R2a II;argenprop;1;120000;621.8;SAN CRISTOBAL;3
-58.4458;-34.5513;2001-12-10;CAZADORES;2400;119;85000;714.3;0;U23;argenprop;1;85000;714.3;BELGRANO;13
-58.4402;-34.6275;2001-12-10;DEL BARCO CENTENERA;690;205;159000;775.6;0;R2a II;clarin;1;159000;775.6;CABALLITO;6
-58.4394;-34.6288;2001-12-10;DEL BARCO CENTENERA;800;466;240000;515;0;C3 II;argenprop;1;240000;515;CABALLITO;6
-58.4379;-34.631;2001-12-10;DEL BARCO CENTENERA;1000;433;155000;358;0;RUA;argenprop;1;155000;358;PARQUE CHACABUCO;7
-58.433;-34.6371;2001-12-10;DEL BARCO CENTENERA;1600;305;85000;278.7;0;R2b II;argenprop;1;85000;278.7;PARQUE CHACABUCO;7
-58.4321;-34.643;2001-12-10;DEL BARCO CENTENERA;2100;110;48000;436.4;0;R2b II;argenprop;1;48000;436.4;POMPEYA;4
-58.418;-34.6552;2001-12-10;DEL BARCO CENTENERA;3500;1300;300000;230.8;0;UP;expoclasificado;1;300000;230.8;POMPEYA;4
-58.4876;-34.5853;2001-12-10;CERETTI;1700;224;80000;357.1;0;R2b II;argenprop;1;80000;357.1;AGRONOMIA;15
-58.5017;-34.5677;2001-12-10;CERETTI;3500;164;80000;487.8;0;R2b I;argenprop;1;80000;487.8;VILLA URQUIZA;12
-58.3607;-34.6451;2001-12-10;CERRI;820;670;90000;134.3;0;I;argenprop;1;90000;134.3;BOCA;4
-58.3607;-34.6451;2001-12-10;CERRI;820;375;45000;120;0;I;argenprop;1;45000;120;BOCA;4
-58.3605;-34.645;2001-12-10;CERRI;800;670;90000;134.3;0;I;argenprop;1;90000;134.3;BOCA;4
-58.5059;-34.6246;2001-12-10;CERVANTES;1600;311;85000;273.3;0;E3;argenprop;1;85000;273.3;MONTE CASTRO;10
-58.5113;-34.6204;2001-12-10;CERVANTES;2100;168;63000;375;0;R2b II;argenprop;1;63000;375;MONTE CASTRO;10
-58.5153;-34.6173;2001-12-10;CERVANTES;2500;272;70000;257.4;0;R2b II;expoclasificado;1;70000;257.4;VILLA DEVOTO;11
-58.4574;-34.5835;2001-12-10;CESPEDES;3900;260;72000;276.9;0;E2;argenprop;1;72000;276.9;CHACARITA;15
-58.3888;-34.6156;2001-12-10;CEVALLOS, VIRREY;600;171;78000;456.1;0;R2a I;argenprop;1;78000;456.1;MONSERRAT;1
-58.3876;-34.6313;2001-12-10;CEVALLOS, VIRREY;1900;285;65000;228.1;0;E3;argenprop;1;65000;228.1;CONSTITUCION;1
-58.3876;-34.6325;2001-12-10;CEVALLOS, VIRREY;2000;730;170000;232.9;0;E3;argenprop;1;170000;232.9;CONSTITUCION;1
-58.3761;-34.6107;2001-12-10;CHACABUCO;222;250;150000;600;0;C1;clarin;1;150000;600;MONSERRAT;1
-58.4296;-34.6174;2001-12-10;CHACO;100;190;480000;2526.3;0;R2a II;argenprop;1;480000;2526.3;CABALLITO;6
-58.447;-34.5849;2001-12-10;CHARLONE;100;165;129000;781.8;0;R2b I;argenprop;1;129000;781.8;CHACARITA;15
-58.4592;-34.5809;2001-12-10;CHARLONE;1200;500;150000;300;0;E2;argenprop;1;150000;300;CHACARITA;15
-58.4934;-34.6515;2001-12-10;CHASCOMUS;5200;216;56000;259.3;0;E3;argenprop;1;56000;259.3;MATADEROS;9
-58.4314;-34.5706;2001-12-10;CHENAUT;1800;150;300000;2000;0;R2b I 1;argenprop;1;300000;2000;PALERMO;14
-58.469;-34.6806;2001-12-10;CHILAVERT;5600;285;55000;193;0;R2b II;argenprop;1;55000;193;VILLA LUGANO;8
-58.513;-34.5987;2001-12-10;CHIVILCOY;4202;182;95000;522;0;R1b I;clarin;1;95000;522;VILLA DEVOTO;11
-58.498;-34.6157;2001-12-10;CHIVILCOY;2000;442;120000;271.5;0;E4;expoclasificado;1;120000;271.5;MONTE CASTRO;10
-58.4696;-34.6122;2001-12-10;CISNEROS;1600;220;58000;263.6;0;R2b III;argenprop;1;58000;263.6;VILLA GENERAL MITRE;11
-58.4602;-34.5599;2001-12-10;CIUDAD DE LA PAZ;2400;450;390000;866.7;0;C2;argenprop;1;390000;866.7;BELGRANO;13
-58.4327;-34.6418;2001-12-10;COBO, AV.;1200;257;170000;661.5;0;C3 II;argenprop;1;170000;661.5;PARQUE CHACABUCO;7
-58.3713;-34.6232;2001-12-10;COCHABAMBA;400;756;220000;291;0;R2a II;argenprop;1;220000;291;SAN TELMO;1
-58.4174;-34.6273;2001-12-10;COCHABAMBA;3700;126;95000;754;0;RUA;argenprop;1;95000;754;BOEDO;5
