longitud;latitud;fecha;calle;numero;m2;dolares;u_s_m2;fot;distrito_c;fuente_;cotiz;pesos;m2__pesos_;barrio;comuna
-58.4235;-34.5784;2003-12-01;BERUTI;4500;427.5;495000;1157.9;4.15;R2a I;CLARIN;2.99;1.48005e+006;3462.11;PALERMO;14
-58.4888;-34.5725;2003-12-03;RIVERA PEDRO;5100;263.2;200000;759.9;4;C3 I;CLARIN;2.99;598000;2272.04;VILLA URQUIZA;12
-58.3982;-34.6234;2003-12-10;SAN JUAN;2330;360;170000;472.2;4;C3 I;CLARIN;2.99;508300;1411.94;SAN CRISTOBAL;3
-58.4517;-34.6059;2003-12-10;REPETTO;1500;836;370000;442.6;4;C3 I;CLARIN;2.99;1.1063e+006;1323.33;VILLA CRESPO;15
-58.4889;-34.5715;2003-12-10;NAHUEL HUAPI;5100;400;145000;362.5;4;C3 I;EXPOCLASIFICADOS_83;2.97;430650;1076.63;VILLA URQUIZA;12
-58.4085;-34.6034;2003-12-10;JAURES;565;600;169000;281.7;4;C3 I;CLARIN;2.98;503620;839.37;BALVANERA;3
-58.3842;-34.6179;2003-12-10;INDEPENDENCIA;1300;1540;380000;246.8;4;C3 I;CLARIN;2.99;1.1362e+006;737.79;CONSTITUCION;1
-58.4433;-34.56;2003-12-03;HERNANDEZ JOSE;1400;329;240000;729.5;3.6;R2a II;LA NACION;2.99;717600;2181.16;BELGRANO;13
-58.4458;-34.5971;2003-12-23;THAMES;300;150;30000;200;3.6;R2a II;CLARIN;2.98;89400;596.03;VILLA CRESPO;15
-58.4437;-34.5836;2003-12-03;AREVALO;1400;150.7;110000;730;3.5;U20;CLARIN;2.99;328900;2182.71;PALERMO;14
-58.4301;-34.5801;2003-12-06;HUMBOLDT;2300;346.4;190000;548.5;3.5;U20;CLARIN;2.99;568100;1640.01;PALERMO;14
-58.4638;-34.5593;2003-12-02;ROOSEVELT;2737;355.1;295000;830.8;3.46;R2a II;POR TEL;2.98;879100;2475.92;BELGRANO;13
-58.4639;-34.5636;2003-12-03;OLAZABAL;3000;121.2;90000;742.3;3.46;R2a II;CLARIN;2.99;269100;2219.56;BELGRANO;13
-58.4433;-34.624;2003-12-03;MITRE EMILIO;200;480.6;350000;728.2;3.46;R2a II;CLARIN;2.99;1.0465e+006;2177.35;CABALLITO;6
-58.4465;-34.6287;2003-12-03;BONIFACIO;1400;207.8;145000;697.7;3.46;R2a II;CLARIN;2.99;433550;2085.98;CABALLITO;6
-58.468;-34.5517;2003-12-03;AZURDUY JUANA;2528;475.2;330000;694.5;3.46;R2a II;CLARIN;2.96;976800;2055.68;NUÑEZ;13
-58.4311;-34.6263;2003-12-05;VIEL;800;412.2;245000;594.4;3.46;E3;EXPOCLASIFICADOS_74;2.97;727650;1765.33;CABALLITO;6
-58.4501;-34.619;2003-12-06;AVELLANEDA;1300;170;95000;558.8;3.46;E4 57;CLARIN;2.99;284050;1670.88;CABALLITO;6
-58.4907;-34.5793;2003-12-09;BURELA;2200;256.2;134000;523.1;3.46;R2a II;CLARIN;2.99;400660;1564.08;VILLA URQUIZA;12
-58.4628;-34.6158;2003-12-10;FRANKLIN;2001;93;47900;515.1;3.46;R2a II;CLARIN;2.98;142742;1534.86;FLORES;7
-58.4919;-34.5786;2003-12-10;BLANCO ENCALADA;5551;377.6;189000;500.6;3.46;R2a II;CLARIN;2.98;563220;1491.67;VILLA URQUIZA;12
-58.4606;-34.6214;2003-12-10;BOYACA;500;441.7;200000;452.8;3.46;C3 II;EXPOCLASIFICADOS_75;2.97;594000;1344.93;FLORES;7
-58.4493;-34.6175;2003-12-10;ARANGUREN;1200;544;220000;404.4;3.46;R2a II;CLARIN;2.99;657800;1209.19;CABALLITO;6
-58.4596;-34.6333;2003-12-10;DIRECTORIO;2336;389.7;150000;384.9;3.46;C3 II;CLARIN;2.99;448500;1150.89;FLORES;7
-58.4767;-34.5727;2003-12-10;MENDOZA;4400;433;150000;346.4;3.46;R2b I;CLARIN;2.98;447000;1032.33;VILLA URQUIZA;12
-58.4893;-34.5693;2003-12-10;DIAZ COLODRERO;3000;812.7;250000;307.6;3.46;R2a II;BUSCAINMUEBLES_35;2.96;740000;910.5;VILLA URQUIZA;12
-58.4279;-34.6087;2003-12-10;PRINGLES;300;337.7;95000;281.3;3.46;C3 I;CLARIN;2.99;284050;841.03;ALMAGRO;5
-58.4827;-34.5994;2003-12-10;RIVAS;2400;588.9;159000;270;3.46;R2a II;CLARIN;2.98;473820;804.61;VILLA DEL PARQUE;11
-58.402;-34.6212;2003-12-10;CALVO CARLOS;2624;242.5;65000;268.1;3.46;R2a II;CLARIN;2.98;193700;798.83;SAN CRISTOBAL;3
-58.5087;-34.5888;2003-12-10;LOPEZ CARLOS;3329;441.7;105000;237.7;3.46;R2a II;CLARIN;2.99;313950;710.84;VILLA DEVOTO;11
-58.4168;-34.6175;2003-12-16;VENEZUELA;3600;450.3;97000;215.4;3.46;C3 I;EXPOCLASIFICADOS_74;2.97;288090;639.75;ALMAGRO;5
-58.4128;-34.6132;2003-12-19;ALSINA ADOLFO;3277;333;69000;207.2;3.46;R2a II;LA NACION;2.99;206310;619.55;BALVANERA;3
-58.4973;-34.5858;2003-12-23;VALLEJOS;2600;355.1;70000;197.1;3.46;R2b II;EXPOCLASIFICADOS_83;2.97;207900;585.53;VILLA PUEYRREDON;12
-58.4973;-34.5858;2003-12-23;VALLEJOS;2600;1740.8;310000;178.1;3.46;R2b II;EXPOCLASIFICADOS_83;2.97;920700;528.89;VILLA PUEYRREDON;12
-58.4975;-34.5858;2003-12-23;BOLIVIA;4500;2094.9;310000;148;3.46;R2b II;EXPOCLASIFICADOS_83;2.97;920700;439.49;VILLA PUEYRREDON;12
-58.4088;-34.6235;2003-12-10;URQUIZA;1100;295;78000;264.4;3.45;R2a II;BUSCAINMUEBLES_19;2.96;230880;782.64;SAN CRISTOBAL;3
-58.4428;-34.6135;2003-12-10;COLPAYO;600;432;130000;300.9;3.4;R2a II;EXPOCLASIFICADOS_74;2.97;386100;893.75;CABALLITO;6
-58.4689;-34.6137;2003-12-10;CARACAS;1479;329.1;79000;240.1;3.4;R2b III;CLARIN;2.99;236210;717.79;VILLA GRAL. MITRE;11
-58.4254;-34.6385;2003-12-23;ZANARTU;500;900;136000;151.1;3.25;E3;BUSCAINMUEBLES_29;2.96;402560;447.29;PARQUE CHACABUCO;7
-58.4728;-34.6291;2003-12-09;BACACAY;3052;190.5;100000;524.9;3;C3 II;CLARIN;2.97;297000;1558.89;FLORES;7
-58.4299;-34.6263;2003-12-10;BONIFACIO;200;501;190000;379.3;3;E3;CLARIN;2.98;566200;1130.25;CABALLITO;6
-58.4886;-34.6262;2003-12-10;GUALEGUAYCHU;900;120;40000;333.3;3;E3;CLARIN;2.99;119600;996.67;FLORESTA;10
-58.4803;-34.6196;2003-12-10;TRES ARROYOS;3200;233.8;59800;255.8;3;R2b II;CLARIN;2.97;177606;759.58;VILLA SANTA RITA;11
-58.488;-34.6252;2003-12-10;MERCEDES;1000;239;56000;234.3;3;E3;CLARIN;2.97;166320;695.9;FLORESTA;10
-58.3874;-34.6189;2003-12-11;ESTADOS UNIDOS;1500;1615;370000;229.1;3;R2a I;BUSCAINMUEBLES_37;2.96;1.0952e+006;678.14;CONSTITUCION;1
-58.4874;-34.6211;2003-12-23;GONZALEZ JOAQUIN;1300;346.4;65000;187.6;3;E3;EXPOCLASIFICADOS_75;2.97;193050;557.3;FLORESTA;10
-58.4092;-34.6187;2003-12-23;URQUIZA;700;433;78000;180.1;3;E3;EXPOCLASIFICADOS_74;2.97;231660;535.01;BALVANERA;3
-58.4917;-34.6514;2003-12-23;ARAUJO;1500;416;72500;174.3;3;C3 II;BUSCAINMUEBLES_18;2.96;214600;515.87;MATADEROS;9
-58.4492;-34.5807;2003-12-06;DELGADO;400;225.2;120000;533;2.5;U20;EXPOCLASIFICADOS_75;2.97;356400;1582.87;COLEGIALES;13
-58.4877;-34.6414;2003-12-10;ALBERDI;4400;222;65000;292.8;2.5;C3 II;BUSCAINMUEBLES_16;2.96;192400;866.67;PARQUE AVELLANEDA;9
-58.4836;-34.609;2003-12-10;NAZCA;2300;225.2;65000;288.7;2.5;C3 II;EXPOCLASIFICADOS_75;2.97;193050;857.39;VILLA SANTA RITA;11
-58.5016;-34.5872;2003-12-10;NAZCA;4600;268.5;75000;279.4;2.5;R2a II;EXPOCLASIFICADOS_75;2.97;222750;829.73;VILLA PUEYRREDON;12
-58.4003;-34.6166;2003-12-11;MEXICO;2416;259.8;60000;230.9;2.5;R2a II;CLARIN;2.99;179400;690.53;BALVANERA;3
-58.5079;-34.6245;2003-12-11;MIRANDA;5181;242.5;55000;226.8;2.5;R2a II;CLARIN;2.99;164450;678.2;MONTE CASTRO;10
-58.424;-34.6274;2003-12-23;ANGACO;4200;260;45000;173.1;2.5;R2a II;BUSCAINMUEBLES_09;2.96;133200;512.31;BOEDO;5
-58.4041;-34.6257;2003-12-23;COCHABAMBA;2800;294;50000;170.1;2.5;R2a II;BUSCAINMUEBLES_10;2.96;148000;503.4;SAN CRISTOBAL;3
-58.4066;-34.6272;2003-12-23;LA RIOJA;1400;528.3;72000;136.3;2.5;R2a II;CLARIN;2.99;215280;407.53;SAN CRISTOBAL;3
-58.5232;-34.6156;2003-12-10;LOPE DE VEGA;2900;780;200000;256.4;2;C3 II;BUSCAINMUEBLES_33;2.96;592000;758.97;VILLA REAL;10
-58.4585;-34.6341;2003-12-23;BILBAO;2300;404;60000;148.5;2;R2b I;BUSCAINMUEBLES_15;2.96;177600;439.6;FLORES;7
-58.4314;-34.6529;2003-12-26;MATANZA;2800;999;100000;100.1;2;I2;EXPOCLASIFICADOS_75;2.97;297000;297.3;NUEVA POMPEYA;4
-58.4787;-34.5601;2003-12-03;TAMBORINI;3800;150;120000;800;1.6;R2b I;LATINMUEBLE_05;2.96;355200;2368.14;COGHLAN;12
-58.4692;-34.5783;2003-12-06;HOLMBERG;1500;216;120000;555.6;1.6;R2b I;CLARIN;2.96;355200;1644.44;VILLA ORTUZAR;15
-58.4591;-34.6181;2003-12-10;TRELLES;700;1100;400000;363.6;1.6;R2a II;SEGUNDAMANO_15;2.97;1.188e+006;1080;FLORES;7
-58.4693;-34.621;2003-12-10;PAEZ;2600;140;45000;321.4;1.6;R2b II;CLARIN;2.97;133650;954.64;FLORES;7
-58.422;-34.6231;2003-12-10;ESTADOS UNIDOS;4000;173;48500;280.3;1.6;R2b I;BUSCAINMUEBLES_10;2.96;143560;829.83;BOEDO;5
-58.5256;-34.6499;2003-12-10;MONTIEL;988;164.5;45000;273.5;1.6;R2b I;CLARIN;2.99;134550;817.73;LINIERS;9
-58.4782;-34.5696;2003-12-10;DONADO;2500;375;95000;253.3;1.6;R2b I;EXPOCLASIFICADOS_75;2.97;282150;752.44;VILLA URQUIZA;12
-58.4761;-34.5586;2003-12-10;PEREZ ROQUE;3200;763.8;190000;248.8;1.6;R2b I;EXPOCLASIFICADOS_75;2.97;564300;738.79;COGHLAN;12
-58.5107;-34.6458;2003-12-12;PIERES;600;251.1;56000;223;1.6;E3;EXPOCLASIFICADOS_32;2.97;166320;662.26;LINIERS;9
-58.478;-34.5696;2003-12-22;MONROE;4300;381;76900;201.8;1.6;R2b I;EXPOCLASIFICADOS_52;2.97;228393;599.39;VILLA URQUIZA;12
-58.4205;-34.6178;2003-12-23;VENEZUELA;3900;870;169000;194.3;1.6;R2b I;BUSCAINMUEBLES_31;2.96;500240;574.99;ALMAGRO;5
-58.4759;-34.5534;2003-12-23;LARRALDE;3300;375;70000;186.7;1.6;R2b I;SEGUNDAMANO_15;2.97;207900;554.43;SAAVEDRA;12
-58.5187;-34.6452;2003-12-23;TONELERO;6428;409.2;53000;129.5;1.6;R2b I;EXPOCLASIFICADOS_10;2.97;157410;384.68;LINIERS;9
-58.4999;-34.6031;2003-12-23;CONCORDIA;3100;240;48000;200;1.3;R2b II;CLARIN;2.99;143520;598;VILLA DEL PARQUE;11
-58.5169;-34.6091;2003-12-10;ALLENDE;3500;589;210000;356.6;1.2;C3 II;CLARIN;2.98;625800;1062.7;VILLA DEVOTO;11
-58.4848;-34.6145;2003-12-10;CAMARONES;3223;259.8;79900;307.5;1.2;R2b II;LATINMUEBLE_05;2.96;236504;910.33;VILLA SANTA RITA;11
-58.4834;-34.6306;2003-12-10;CHIVILCOY;300;355.1;109000;307;1.2;R2a II;EXPOCLASIFICADOS_75;2.97;323730;911.76;FLORESTA;10
-58.4942;-34.6169;2003-12-10;BAHIA BLANCA;1865;433;110000;254;1.2;R2b II;LATINMUEBLE_05;2.96;325600;751.96;MONTE CASTRO;10
-58.4659;-34.5927;2003-12-23;PAZ SOLDAN;4800;337.7;44000;130.3;1.2;R2b III;CLARIN;2.97;130680;386.92;PATERNAL;15
-58.467;-34.5934;2003-12-23;PAZ SOLDAN;4900;415;46000;110.8;1.2;R2b III;BUSCAINMUEBLES_09;2.96;136160;328.1;PATERNAL;15
-58.386;-34.6428;2003-12-29;SUAREZ;2631;372.4;33000;88.6;1.2;E4 34;EXPOCLASIFICADOS_75;2.97;98010;263.2;BARRACAS;4
-58.4501;-34.55;2003-12-10;QUINTEROS;1400;209;105000;502.4;1;R1b I 4;EXPOCLASIFICADOS_74;2.97;311850;1492.11;BELGRANO;13
-58.4501;-34.581;2003-12-01;ALVAREZ THOMAS;500;256;280000;1093.8;0.8;U20;BUSCAINMUEBLES_36;2.96;828800;3237.5;CHACARITA;15
-58.5124;-34.5887;2003-12-01;LADINES;3500;173.2;490000;2829.1;;R2b II;CLARIN;2.97;1.4553e+006;8402.42;VILLA DEVOTO;11
-58.3991;-34.5844;2003-12-01;PAGANO;2600;160.5;390000;2429.5;;R2a I;BUSCAINMUEBLES_37;2.96;1.1544e+006;7191.18;RECOLETA;2
-58.4366;-34.631;2003-12-01;TEJEDOR;800;164.5;398000;2418.9;;R2b I;CLARIN;2.97;1.18206e+006;7184.03;PARQUE CHACABUCO;7
-58.402;-34.6064;2003-12-01;SARMIENTO;2500;772;1600000;2072.5;;E1;BUSCAINMUEBLES_40;2.96;4.736e+006;6134.72;BALVANERA;3
-58.3982;-34.5914;2003-12-01;AZCUENAGA;1500;675;1300000;1925.9;;R2a I;BUSCAINMUEBLES_40;2.96;3.848e+006;5700.74;RECOLETA;2
-58.4847;-34.6337;2003-12-01;GUALEGUAYCHU;100;62.5;120000;1920.3;;C3 II;BUSCAINMUEBLES_26;2.96;355200;5684.11;VELEZ SARSFIELD;10
-58.4031;-34.593;2003-12-01;ARENALES;2600;144;260000;1805.6;;R2a I;LA NACION;2.99;777400;5398.61;RECOLETA;2
-58.4479;-34.5641;2003-12-01;DEL PINO;200;287.6;450000;1564.7;;R1a;LA NACION;2.96;1.332e+006;4631.51;BELGRANO;13
-58.4493;-34.6304;2003-12-01;DIRECTORIO;1600;342;500000;1462;;C3 II;BUSCAINMUEBLES_39;2.96;1.48e+006;4327.49;PARQUE CHACABUCO;7
-58.4362;-34.6234;2003-12-01;ALBERDI;600;107;150000;1401.9;;R2a II;BUSCAINMUEBLES_30;2.96;444000;4149.53;CABALLITO;6
-58.4062;-34.5777;2003-12-01;SALGUERO;3000;410;570000;1390.2;;R2a I;BUSCAINMUEBLES_39;2.96;1.6872e+006;4115.12;PALERMO;14
-58.378;-34.6071;2003-12-01;ESMERALDA;100;1540;2000000;1298.7;;C1;BUSCAINMUEBLES_40;2.96;5.92e+006;3844.16;SAN NICOLAS;1
