longitud;latitud;fecha;calle;numero;m2;dolares;u_s_m2;fot;distrito_c;fuente_;cotiz;pesos;m2__pesos_;barrio;comuna
-58.4643;-34.64;2006-12-07;SAN PEDRITO;800;150;57000;380;0;R2b II;BUSCAINMUEBLES_004;3.1;175560;1170.4;FLORES;7
-58.5024;-34.6661;2006-12-07;CARDENAS, CNEL.;2600;168;58000;345.2;0;R2b II;ARGENPROP_126;3.1;178640;1063.3;MATADEROS;9
-58.4245;-34.6557;2006-12-07;SANTA CATALINA;1800;270;58000;214.8;0;I2;BUSCAINMUEBLES_004;3.1;178640;661.6;NUEVA POMPEYA;4
-58.5067;-34.6216;2006-12-07;ALCARAZ;5000;65;59900;921.5;0;R2a II;ARGENPROP_019;3.1;184492;2838.3;MONTE CASTRO;10
-58.5089;-34.6218;2006-12-07;CERVANTES;2000;121;60000;495.9;0;C3 II;ARGENPROP_013;3.1;184800;1527.3;MONTE CASTRO;10
-58.4492;-34.6421;2006-12-07;DIAZ, AVELINO;2400;262;60000;229;0;R2b II;ARGENPROP_068;3.1;184800;705.3;FLORES;7
-58.4821;-34.601;2006-12-07;EMPEDRADO;2500;150;60000;400;0;R2b II;ARGENPROP_076;3.1;184800;1232;VILLA DEL PARQUE;11
-58.4166;-34.6185;2006-12-07;BOEDO;500;131;60000;458;0;C3 I;BUSCAINMUEBLES_005;3.1;184800;1410.7;ALMAGRO;5
-58.5203;-34.6329;2006-12-07;PORCEL DE PERALTA, MANUEL;300;200;60000;300;0;C3 II;BUSCAINMUEBLES_005;3.1;184800;924;VERSALLES;9
-58.5086;-34.5863;2006-12-07;CUENCA;5000;125;60000;480;0;R2b II;ARGENPROP_046;3.1;184800;1478.4;VILLA PUEYRREDON;12
-58.4042;-34.6453;2006-12-12;MONTEAGUDO;800;277;60000;216.6;3;R2b II;EXPOCLASIFICADOS;3.1;184800;667.1;PARQUE PATRICIOS;4
-58.5093;-34.6104;2006-12-12;SEGUROLA;2900;121;60000;495.9;1.2;R2b II;EXPOCLASIFICADOS;3.1;184800;1527.3;VILLA DEVOTO;11
-58.4773;-34.6838;2006-12-12;CANADA DE GOMEZ;4615;153;60000;392.2;0;R2b II;EXPOCLASIFICADOS;3.1;184800;1207.8;VILLA RIACHUELO;8
-58.412;-34.6531;2006-12-07;EINSTEIN, ALBERTO;700;310;62000;200;0;R2b II;BUSCAINMUEBLES_005;3.1;190960;616;NUEVA POMPEYA;4
-58.4875;-34.6587;2006-12-12;LAFERRERE, GREGORIO de;5600;310;62000;200;0;E2;EXPOCLASIFICADOS;3.1;190960;616;MATADEROS;9
-58.4871;-34.6365;2006-12-07;OLIVERA;100;122;64000;524.6;0;C3 II;BUSCAINMUEBLES_005;3.1;197120;1615.7;VELEZ SARSFIELD;10
-58.4736;-34.677;2006-12-06;SAYOS;5600;154;65000;422.1;0;R2b II;UNICAINMOBILIARIAS_PAG27;3.1;200200;1300;VILLA LUGANO;8
-58.4907;-34.617;2006-12-07;SAN BLAS;3700;90;65000;722.2;0;R2b II;ARGENPROP_053;3.1;200200;2224.4;VILLA SANTA RITA;11
-58.4981;-34.6697;2006-12-07;MONTE;6900;407;65000;159.7;0;U2;ARGENPROP_061;3.1;200200;491.9;MATADEROS;9
-58.3641;-34.6443;2006-12-07;ALVAR NUÑEZ;300;278;65000;233.8;0;E3 2;ARGENPROP_075;3.1;200200;720.1;BOCA;4
-58.5157;-34.6177;2006-12-07;ROJAS, DIEGO de;2500;148;65000;439.2;0;R2b II;ARGENPROP_096;3.1;200200;1352.7;VILLA DEVOTO;11
-58.4598;-34.6437;2006-12-07;ECHEANDIA;3000;110;65000;590.9;0;C3 II;ARGENPROP_109;3.1;200200;1820;FLORES;7
-58.5048;-34.5914;2006-12-07;QUINTANA, JOSE DE LA;4400;106;65000;613.2;0;R2b II;ARGENPROP_110;3.1;200200;1888.7;VILLA PUEYRREDON;12
-58.3666;-34.6371;2006-12-07;BRANDSEN;1000;355;65000;183.1;0;E3 2;ARGENPROP_121;3.1;200200;563.9;BOCA;4
-58.4609;-34.6024;2006-12-07;OROÑO, NICASIO;2200;110;65000;590.9;0;E3;ARGENPROP_129;3.1;200200;1820;PATERNAL;15
-58.4815;-34.6854;2006-12-07;BATLLE Y ORDONEZ, JOSE P.T;6700;295;65000;220.3;0;R2b II;BUSCAINMUEBLES_005;3.1;200200;678.6;VILLA LUGANO;8
-58.5005;-34.6497;2006-12-07;POLA;1200;122;65000;532.8;0;C3 II;BUSCAINMUEBLES_005;3.1;200200;1641;MATADEROS;9
-58.3956;-34.6363;2006-12-07;PATAGONES;2500;180;65000;361.1;0;C3 II;BUSCAINMUEBLES_006;3.1;200200;1112.2;PARQUE PATRICIOS;4
-58.403;-34.6254;2006-12-07;CATAMARCA;1300;216;65000;300.9;0;C3 I;ARGENPROP_112;3.1;200200;926.9;SAN CRISTOBAL;3
-58.5164;-34.5866;2006-12-07;BAZURCO;3600;190;65000;342.1;0;R1b I;ARGENPROP_035;3.1;200200;1053.7;VILLA DEVOTO;11
-58.4943;-34.6626;2006-12-12;BILBAO, FRANCISCO;7300;277;65000;234.7;0;I1;EXPOCLASIFICADOS;3.1;200200;722.7;MATADEROS;9
-58.4955;-34.6143;2006-12-18;GONZALEZ, JOAQUIN V.;2200;100;65000;650;1.2;C3 II;Clarin_003_18-12;3.1;200200;2002;VILLA DEL PARQUE;11
-58.4779;-34.611;2006-12-18;CONDARCO;2000;95;65000;684.2;1.2;R2b II;Clarin_009_18-12;3.1;200200;2107.4;VILLA GRAL. MITRE;11
-58.5057;-34.6119;2006-12-07;FONTANA, LUIS J. Cnel.;4400;122;67000;549.2;0;C3 II;ARGENPROP_030;3.1;206360;1691.5;VILLA DEVOTO;11
-58.4767;-34.654;2006-12-12;PADRE MONTES CARBALLO;1731;200;67000;335;0;R2b III;EXPOCLASIFICADOS;3.1;206360;1031.8;PARQUE AVELLANEDA;9
-58.4127;-34.6455;2006-12-07;CACHI;200;335;68000;203;0;R2b II;BUSCAINMUEBLES_006;3.1;209440;625.2;PARQUE PATRICIOS;4
-58.4767;-34.683;2006-12-07;GORDILLO, TIMOTEO;4700;199;68000;341.7;0;R2b II;BUSCAINMUEBLES_006;3.1;209440;1052.5;VILLA RIACHUELO;8
-58.4822;-34.6733;2006-12-07;SARAZA;5800;225;68000;302.2;0;E3;BUSCAINMUEBLES_006;3.1;209440;930.8;VILLA LUGANO;8
-58.4664;-34.5998;2006-12-07;CUCHA CUCHA;2700;96;68500;713.5;0;E2;ARGENPROP_028;3.1;210980;2197.7;PATERNAL;15
-58.5075;-34.6378;2006-12-06;YERBAL;8500;225;69000;306.7;0;R2b I;UNICAINMOBILIARIAS_PAG27;3.1;212520;944.5;VILLA LURO;10
-58.5104;-34.5863;2006-12-07;CABEZON, JOSE LEON;3300;103;69000;669.9;0;R2b II;ARGENPROP_095;3.1;212520;2063.3;VILLA PUEYRREDON;12
-58.4185;-34.6157;2006-12-18;BELGRANO;3800;52;69000;1326.9;0;R2a II;Clarin_015_18-12;3.1;212520;4086.9;ALMAGRO;5
-58.5261;-34.6459;2006-12-07;MONTIEL;700;150;70000;466.7;0;U3;ARGENPROP_001;3.1;215600;1437.3;LINIERS;9
-58.4726;-34.6417;2006-12-07;SAN PEDRO;3900;55;70000;1272.7;0;R2b II;ARGENPROP_002;3.1;215600;3920;PARQUE AVELLANEDA;9
-58.3586;-34.6332;2006-12-07;NECOCHEA;1100;464;70000;150.9;0;C3 II 2;ARGENPROP_022;3.1;215600;464.7;BOCA;4
-58.374;-34.6246;2006-12-07;GARAY, JUAN DE;600;77;70000;909.1;0;C3 I;ARGENPROP_033;3.1;215600;2800;SAN TELMO;1
-58.4517;-34.5991;2006-12-07;DARWIN;100;99;70000;707.1;0;E3;ARGENPROP_091;3.1;215600;2177.8;VILLA CRESPO;15
-58.4294;-34.6577;2006-12-07;O'GORMAN;3200;224;70000;312.5;0;E2;ARGENPROP_083;3.1;215600;962.5;VILLA SOLDATI;8
-58.3582;-34.6349;2006-12-07;SUAREZ;400;315;70000;222.2;0;R2bIII 2;BUSCAINMUEBLES_007;3.1;215600;684.4;BOCA;4
-58.477;-34.6707;2006-12-07;CASTAÑARES;5400;450;70000;155.6;0;R2b II;ARGENPROP_118;3.1;215600;479.1;VILLA LUGANO;8
-58.4701;-34.6927;2006-12-07;GUAMINI;5500;372;70000;188.2;0;R2b II;BUSCAINMUEBLES_007;3.1;215600;579.6;VILLA RIACHUELO;8
-58.4768;-34.6376;2006-12-07;BONIFACIO, JOSE;3700;325;70000;215.4;0;R2a II;ARGENPROP_128;3.1;215600;663.4;FLORESTA;10
-58.5035;-34.5857;2006-12-07;CASTELLANOS, JOAQUIN;4900;131;70000;534.4;0;R2a II;BUSCAINMUEBLES_006;3.1;215600;1645.8;VILLA PUEYRREDON;12
-58.4772;-34.6036;2006-12-12;CARACAS;2536;136;70000;514.7;0;R2b II;EXPOCLASIFICADOS;3.1;215600;1585.3;VILLA DEL PARQUE;11
-58.3622;-34.6358;2006-12-18;BRANDSEN;600;288;70000;243.1;1.2;R2a II 2;Clarin_027_18-12;3.1;215600;748.6;BOCA;4
-58.5068;-34.589;2006-12-07;ZEBALLOS, ESTANISLAO S.;4800;90;72000;800;0;R2a II;ARGENPROP_080;3.1;221760;2464;VILLA PUEYRREDON;12
-58.4207;-34.6319;2006-12-07;BOCAYUVA, QUINTINO;1700;180;72000;400;0;R2b III;BUSCAINMUEBLES_007;3.1;221760;1232;BOEDO;5
-58.5286;-34.6131;2006-12-07;MORAN, PEDRO;5500;156;72000;461.5;0;R1b I;BUSCAINMUEBLES_007;3.1;221760;1421.5;VILLA REAL;10
-58.476;-34.6442;2006-12-07;LACARRA;1100;259;72000;278;0;R2b II;SOLODUE¥OS_001;3.1;221760;856.2;PARQUE AVELLANEDA;9
-58.4112;-34.6452;2006-12-12;PAZ, JOSE C.;3600;189;72000;381;0;R2b II;EXPOCLASIFICADOS;3.1;221760;1173.3;PARQUE PATRICIOS;4
-58.5298;-34.6156;2006-12-18;VICTOR HUGO;2900;160;72500;453.1;0;R1b I;Clarin_006_18-12;3.1;223300;1395.6;VILLA REAL;10
-58.5116;-34.6225;2006-12-18;CALDERON DE LA BARCA, PEDRO;1900;147;73000;496.6;0;R2a II;Clarin_016_18-12;3.1;224840;1529.5;MONTE CASTRO;10
-58.3894;-34.6281;2006-12-07;ANTEQUERA;1700;122;73333;601.1;0;E3;ARGENPROP_045;3.1;225866;1851.4;CONSTITUCION;1
-58.4701;-34.689;2006-12-07;CORRALES;6300;467;74200;158.9;0;R2b II;BUSCAINMUEBLES_008;3.1;228536;489.4;VILLA RIACHUELO;8
-58.3781;-34.6422;2006-12-01;OLAVARRIA;1900;315;75000;238.1;3;E3;NEGOCIOSINMOBIALIARIOS_PAG30;3.1;231000;733.3;BARRACAS;4
-58.5132;-34.6608;2006-12-06;MONTIEL;2145;225;75000;333.3;0;R2b III;UNICAINMOBILIARIAS_PAG27;3.1;231000;1026.7;MATADEROS;9
-58.4093;-34.6472;2006-12-07;GRITO DE ASENCIO;3500;271;75000;276.8;0;R2b II;ARGENPROP_026;3.1;231000;852.4;PARQUE PATRICIOS;4
-58.4684;-34.6008;2006-12-07;ALVAREZ JONTE;1700;85;75000;882.4;0;E2;ARGENPROP_029;3.1;231000;2717.6;PATERNAL;15
-58.4231;-34.6533;2006-12-07;RAMIREZ, CARLOS M.;1500;325;75000;230.8;0;I2;ARGENPROP_068;3.1;231000;710.8;NUEVA POMPEYA;4
-58.4334;-34.6586;2006-12-07;MENDEZ;2500;140;75000;535.7;0;E2;ARGENPROP_084;3.1;231000;1650;VILLA SOLDATI;8
-58.5228;-34.6172;2006-12-07;ESQUINA;2600;159;75000;471.7;0;R2b II;ARGENPROP_117;3.1;231000;1452.8;VILLA REAL;10
-58.4837;-34.5619;2006-12-07;MERCADER, EMIR;4400;155;75000;483.9;0;U34;ARGENPROP_118;3.1;231000;1490.3;VILLA URQUIZA;12
-58.5144;-34.6551;2006-12-07;PIZARRO;7100;156;75000;480.8;0;R2b I;ARGENPROP_119;3.1;231000;1480.8;MATADEROS;9
-58.498;-34.6277;2006-12-07;DIAZ, CESAR, GRAL.;5000;217;75000;345.6;0;R2b II;ARGENPROP_128;3.1;231000;1064.5;VELEZ SARSFIELD;10
-58.4717;-34.6738;2006-12-07;RIESTRA;5300;217;75000;345.6;0;R2b II;ARGENPROP_036;3.1;231000;1064.5;VILLA LUGANO;8
-58.4758;-34.6393;2006-12-07;ACOSTA, MARIANO;800;225;75000;333.3;0;R2b II;BUSCAINMUEBLES_008;3.1;231000;1026.7;PARQUE AVELLANEDA;9
-58.4299;-34.6625;2006-12-07;BERON DE ASTRADA;2500;350;75000;214.3;0;I1;BUSCAINMUEBLES_008;3.1;231000;660;VILLA SOLDATI;8
-58.3828;-34.6296;2006-12-07;ECHAGUE, PEDRO;1300;165;75000;454.5;0;E3;BUSCAINMUEBLES_008;3.1;231000;1400;CONSTITUCION;1
-58.4303;-34.664;2006-12-07;FERRE;2600;390;75000;192.3;0;I1;BUSCAINMUEBLES_008;3.1;231000;592.3;VILLA SOLDATI;8
-58.4183;-34.633;2006-12-07;PEREYRA;1700;190;75000;394.7;0;R2b III;BUSCAINMUEBLES_008;3.1;231000;1215.8;BOEDO;5
-58.4269;-34.6504;2006-12-07;MOM;2800;420;75000;178.6;0;I2;BUSCAINMUEBLES_009;3.1;231000;550;NUEVA POMPEYA;4
-58.4729;-34.6893;2006-12-07;PIEDRA BUENA;5100;372;75000;201.6;0;R2b II;BUSCAINMUEBLES_009;3.1;231000;621;VILLA RIACHUELO;8
-58.4707;-34.5778;2006-12-07;DONADO;1700;150;75000;500;0;R2b I;ARGENPROP_027;3.1;231000;1540;VILLA ORTUZAR;15
-58.52;-34.623;2006-12-12;VICTOR HUGO;1900;157;75000;477.7;1.2;R2b II;EXPOCLASIFICADOS;3.1;231000;1471.3;MONTE CASTRO;10
-58.4902;-34.6235;2006-12-12;MERCEDES;1200;156;75000;480.8;0;R2b II;EXPOCLASIFICADOS;3.1;231000;1480.8;FLORESTA;10
-58.4884;-34.554;2006-12-12;HOLMBERG;4100;134;75000;559.7;0;C3 II;EXPOCLASIFICADOS;3.1;231000;1723.9;SAAVEDRA;12
-58.4983;-34.6269;2006-12-18;BERNALDES;1100;200;75000;375;0;R2b II;Clarin_032_18-12;3.1;231000;1155;VELEZ SARSFIELD;10
-58.4726;-34.5755;2006-12-18;DONADO;1900;150;75000;500;0;R2b I;Clarin_003_18-12;3.1;231000;1540;VILLA URQUIZA;12
-58.5242;-34.6081;2006-12-18;NUEVA YORK;5100;147;75000;510.2;0;R1b I;Clarin_006_18-12;3.1;231000;1571.4;VILLA DEVOTO;11
-58.3716;-34.6434;2006-12-28;JOVELLANOS, GASPAR M. de;1400;120;75000;625;3;E3;Clarin_001_28-12;3.1;232500;1937.5;BARRACAS;4
-58.4033;-34.6313;2006-12-07;SALCEDO;2900;320;75900;237.2;0;R2b I;BUSCAINMUEBLES_009;3.1;233772;730.5;PARQUE PATRICIOS;4
-58.5044;-34.644;2006-12-12;ALBARIÑO;600;164;76000;463.4;1.6;R2b I;EXPOCLASIFICADOS;3.1;234080;1427.3;VILLA LURO;10
-58.4125;-34.6448;2006-12-12;FERREYRA, ANDRES;3500;182;76000;417.6;0;R2b I;EXPOCLASIFICADOS;3.1;234080;1286.2;PARQUE PATRICIOS;4
-58.472;-34.6406;2006-12-28;GARZON, EUGENIO, GRAL.;3600;190;76000;400;1.2;R2b II;Clarin_009_28-12;3.1;235600;1240;PARQUE AVELLANEDA;9
-58.4277;-34.6295;2006-12-07;TEJEDOR;200;164;77000;469.5;0;R2b I;ARGENPROP_012;3.1;237160;1446.1;PARQUE CHACABUCO;7
-58.5203;-34.6193;2006-12-07;VIRGILIO;2400;168;77000;458.3;0;R2b II;ARGENPROP_058;3.1;237160;1411.7;VILLA REAL;10
-58.448;-34.6363;2006-12-07;THORNE;1000;132;77000;583.3;0;R2a II;BUSCAINMUEBLES_009;3.1;237160;1796.7;PARQUE CHACABUCO;7
-58.4077;-34.6271;2006-12-07;CONSTITUCION;3100;216;77000;356.5;0;R2a II;ARGENPROP_008;3.1;237160;1098;SAN CRISTOBAL;3
-58.4974;-34.5706;2006-12-12;BURELA;3300;117;77000;658.1;0;R2b I;EXPOCLASIFICADOS;3.1;237160;2027;VILLA URQUIZA;12
-58.4697;-34.5805;2006-12-18;CHORROARIN;1400;104;77000;740.4;0;R2b I;Clarin_026_18-12;3.1;237160;2280.4;VILLA ORTUZAR;15
-58.4964;-34.5849;2006-12-28;VALLEJOS;2600;200;77000;385;0;R2a II;Clarin_018_28-12;3.1;238700;1193.5;VILLA PUEYRREDON;12
-58.4106;-34.6238;2006-12-07;24 DE NOVIEMBRE;1200;142;77800;547.9;0;R2a II;BUSCAINMUEBLES_009;3.1;239624;1687.5;SAN CRISTOBAL;3
-58.5099;-34.6391;2006-12-07;SAENZ VALIENTE, ANSELMO;100;23;78000;3391.3;0;C3 II;ARGENPROP_039;3.1;240240;10445.2;VILLA LURO;10
-58.4713;-34.6713;2006-12-07;SOMELLERA;5200;60;78000;1300;0;R2b II;BUSCAINMUEBLES_010;3.1;240240;4004;VILLA LUGANO;8
-58.4989;-34.5768;2006-12-07;DE LOS CONSTITUYENTES;5300;180;78000;433.3;0;R2b II;BUSCAINMUEBLES_010;3.1;240240;1334.7;VILLA PUEYRREDON;12
-58.414;-34.6361;2006-12-12;MAZA;2200;110;78000;709.1;0;C3 II;EXPOCLASIFICADOS;3.1;240240;2184;BOEDO;5
-58.4916;-34.6442;2006-12-18;WHITE;800;260;78000;300;0;R2b II;Clarin_008_18-12;3.1;240240;924;PARQUE AVELLANEDA;9
-58.4892;-34.6559;2006-12-01;ALBARIÑO;1976;303;79000;260.7;0;E2;GRUPOMEGA_PAG20;3.1;243320;803;MATADEROS;9
-58.5107;-34.5768;2006-12-07;EZEIZA;2900;251;79000;314.7;0;R2b II;ARGENPROP_022;3.1;243320;969.4;VILLA PUEYRREDON;12
-58.4629;-34.6039;2006-12-07;CAMARONES;1400;106;79000;745.3;0;E3;ARGENPROP_028;3.1;243320;2295.5;VILLA GRAL. MITRE;11
-58.5027;-34.6283;2006-12-07;WAGNER;1200;200;79000;395;0;R2b II;BUSCAINMUEBLES_010;3.1;243320;1216.6;VELEZ SARSFIELD;10
-58.4999;-34.5808;2006-12-07;ARTIGAS, JOSE GERVASIO DE,;5100;220;79000;359.1;0;C3 II;ARGENPROP_022;3.1;243320;1106;VILLA PUEYRREDON;12
-58.4464;-34.6397;2006-12-12;DIAZ, AVELINO;2100;150;79000;526.7;3;E3;EXPOCLASIFICADOS;3.1;243320;1622.1;PARQUE CHACABUCO;7
-58.5001;-34.6439;2006-12-12;BASUALDO;700;182;79000;434.1;0;R2b I;EXPOCLASIFICADOS;3.1;243320;1336.9;VILLA LURO;10
-58.461;-34.6045;2006-12-07;OROÑO, NICASIO;2000;110;79500;722.7;0;C2;BUSCAINMUEBLES_010;3.1;244860;2226;VILLA GRAL. MITRE;11
-58.517;-34.6514;2006-12-12;CANADA DE GOMEZ;1200;147;79900;543.5;0;R2b I;EXPOCLASIFICADOS;3.1;246092;1674.1;LINIERS;9
-58.4894;-34.6255;2006-12-01;GUALEGUAYCHU;985;384;80000;208.3;0;E3;GRUPOMEGA_PAG20;3.1;246400;641.7;FLORESTA;10
-58.4832;-34.6573;2006-12-07;CAROYA;2100;243;80000;329.2;0;E3;ARGENPROP_001;3.1;246400;1014;MATADEROS;9
-58.4662;-34.6024;2006-12-07;GARCIA, JUAN AGUSTIN;1700;147;80000;544.2;0;C2;ARGENPROP_097;3.1;246400;1676.2;PATERNAL;15
-58.5244;-34.6185;2006-12-07;BAUZA, FRANCISCO;2600;140;80000;571.4;0;R2b II;ARGENPROP_027;3.1;246400;1760;VILLA REAL;10
-58.4935;-34.581;2006-12-07;DE LOS CONSTITUYENTES;4700;248;80000;322.6;0;E3;ARGENPROP_021;3.1;246400;993.5;VILLA PUEYRREDON;12
-58.476;-34.6049;2006-12-07;BIARRITZ;2300;175;80000;457.1;0;R2b II;ARGENPROP_046;3.1;246400;1408;VILLA DEL PARQUE;11
-58.4465;-34.5981;2006-12-07;THAMES;300;125;80000;640;0;R2a II;ARGENPROP_074;3.1;246400;1971.2;VILLA CRESPO;15
-58.456;-34.5934;2006-12-07;NEWBERY, JORGE;4700;248;80000;322.6;0;E4;ARGENPROP_089;3.1;246400;993.5;CHACARITA;15
-58.5254;-34.6111;2006-12-07;LOPEZ, JUAN PABLO;3500;150;80000;533.3;0;R2b II;ARGENPROP_090;3.1;246400;1642.7;VILLA DEVOTO;11
-58.4765;-34.6815;2006-12-07;BATLLE Y ORDONEZ, JOSE P.T;6100;372;80000;215.1;0;R2b II;BUSCAINMUEBLES_010;3.1;246400;662.4;VILLA LUGANO;8
-58.5037;-34.6112;2006-12-07;SIERRA GRANDE;2600;175;80000;457.1;0;R1b I;BUSCAINMUEBLES_010;3.1;246400;1408;MONTE CASTRO;11
-58.4742;-34.6825;2006-12-07;BARROS PAZOS, JOSE;6100;375;80000;213.3;0;R2b II;BUSCAINMUEBLES_011;3.1;246400;657.1;VILLA LUGANO;8
-58.3654;-34.6452;2006-12-07;CALIFORNIA;1200;170;80000;470.6;0;E3 2;BUSCAINMUEBLES_011;3.1;246400;1449.4;BOCA;4
-58.3628;-34.6378;2006-12-07;OLAVARRIA;800;370;80000;216.2;0;C3 II 2;BUSCAINMUEBLES_011;3.1;246400;665.9;BOCA;4
